game_id,team,jersey,player,started,min,fg_m,fg_a,fg_pct,3p_m,3p_a,3p_pct,ft_m,ft_a,ft_pct,oreb,dreb,reb,pf,ast,to,blk,stl,pts
2025-10-21_hawaii_chaminade,Chaminade,01,"Parado, Julien",True,22,4,4,1.0,0,0,,0,0,,1,1,2,0,1,1,1,1,8
2025-10-21_hawaii_chaminade,Chaminade,03,"Schuetze, Alyssa",True,25,3,11,0.273,0,3,0.0,1,2,0.5,0,0,0,2,0,3,0,1,7
2025-10-21_hawaii_chaminade,Chaminade,13,"Dolny, Holly",True,29,2,11,0.182,2,9,0.222,0,0,,1,3,4,3,1,4,1,1,6
2025-10-21_hawaii_chaminade,Chaminade,02,"Carter, Dezaray",True,21,1,5,0.2,0,2,0.0,1,1,1.0,1,5,6,2,0,0,0,1,3
2025-10-21_hawaii_chaminade,Chaminade,30,"Sirianni, Addison",True,15,0,1,0.0,0,1,0.0,0,0,,0,0,0,2,0,3,0,0,0
2025-10-21_hawaii_chaminade,Chaminade,22,"Squier, Kylie",False,23,2,5,0.4,2,4,0.5,0,0,,0,3,3,0,0,5,0,1,6
2025-10-21_hawaii_chaminade,Chaminade,24,"Buttery, Selena",False,17,1,4,0.25,0,3,0.0,0,0,,0,3,3,0,0,1,0,1,2
2025-10-21_hawaii_chaminade,Chaminade,14,"Holen, Ashley",False,16,0,7,0.0,0,2,0.0,1,2,0.5,0,0,0,2,1,2,0,0,1
2025-10-21_hawaii_chaminade,Chaminade,51,"Weaver, Maddy",False,17,0,1,0.0,0,0,,0,0,,0,1,1,2,0,4,0,0,0
2025-10-21_hawaii_chaminade,Chaminade,00,"Hein, Libby",False,15,0,2,0.0,0,1,0.0,0,0,,2,1,3,1,1,5,0,0,0
2025-10-21_hawaii_chaminade,Chaminade,TM,TEAM,False,0,0,0,,0,0,,0,0,,1,3,4,0,0,4,0,0,0
2025-10-21_hawaii_chaminade,Hawaii,08,"Moors, Rebecca",True,17,5,8,0.625,2,5,0.4,2,2,1.0,3,1,4,2,0,2,1,0,14
2025-10-21_hawaii_chaminade,Hawaii,33,"Neverson, Saniyah",True,16,6,9,0.667,0,2,0.0,2,2,1.0,2,3,5,0,2,2,1,1,14
2025-10-21_hawaii_chaminade,Hawaii,03,"Flavell, Bailey",True,20,5,7,0.714,1,2,0.5,0,0,,1,4,5,0,1,4,0,1,11
2025-10-21_hawaii_chaminade,Hawaii,12,"Perez, Imani",True,21,3,4,0.75,0,0,,2,4,0.5,0,7,7,1,3,1,1,2,8
2025-10-21_hawaii_chaminade,Hawaii,02,"Bond, Teyahna",True,20,1,6,0.167,1,3,0.333,0,0,,0,4,4,0,6,0,0,1,3
2025-10-21_hawaii_chaminade,Hawaii,01,"Filemu, Kira-May",False,17,6,12,0.5,4,10,0.4,0,0,,0,1,1,2,1,1,1,2,16
2025-10-21_hawaii_chaminade,Hawaii,10,"Kujovic, Danijela",False,19,4,6,0.667,2,3,0.667,0,0,,1,0,1,0,1,1,0,0,10
2025-10-21_hawaii_chaminade,Hawaii,06,"Webb, Kyra",False,20,3,9,0.333,0,1,0.0,0,0,,3,2,5,2,3,4,0,4,6
2025-10-21_hawaii_chaminade,Hawaii,07,"Collins, Ella",False,11,1,5,0.2,1,3,0.333,2,2,1.0,1,1,2,2,0,1,0,2,5
2025-10-21_hawaii_chaminade,Hawaii,11,"Curtis, Keiara",False,20,1,3,0.333,0,2,0.0,0,0,,0,4,4,1,5,0,1,1,2
2025-10-21_hawaii_chaminade,Hawaii,17,"Serra, Fiamma",False,19,0,3,0.0,0,0,,1,2,0.5,3,4,7,0,1,1,0,1,1
2025-10-21_hawaii_chaminade,Hawaii,TM,TEAM,False,0,0,0,,0,0,,0,0,,3,2,5,0,0,0,0,0,0
2025-10-28_hawaii_hawaii_pacific,Hawaii Pacific,22,"Hopton, Kyla",True,25,4,10,0.4,3,7,0.429,0,0,,0,1,1,1,0,7,1,0,11
2025-10-28_hawaii_hawaii_pacific,Hawaii Pacific,01,"Frye, Mia",True,29,3,8,0.375,1,2,0.5,1,2,0.5,0,2,2,4,1,1,0,3,8
