game_id,date,home_team,away_team,home_score,away_score,winner,site_location,home_away_neutral,is_conference_game,season,source_url
2025-11-09_cal_st_fullerton_cleveland_st,2025-11-09,Cal St. Fullerton,Cleveland St.,61,68,Cleveland St.,"Fullerton, Calif.",home,False,2025-26,https://fullertontitans.com/sports/womens-basketball/stats/2025-26/cleveland-state/boxscore/7544
2025-11-11_csu_bakersfield_utah_st,2025-11-11,CSU Bakersfield,Utah St.,65,68,Utah St.,"Bakersfield, CA",home,False,2025-26,https://gorunners.com/sports/womens-basketball/stats/2025-26/utah-state/boxscore/10939
2025-11-12_weber_st_uc_davis,2025-11-12,Weber St.,UC Davis,52,75,UC Davis,"Ogden, Utah",away,False,2025-26,https://ucdavisaggies.com/sports/womens-basketball/stats/2025-26/weber-state/boxscore/28639
2025-11-12_idaho_st_uc_irvine,2025-11-12,Idaho St.,UC Irvine,61,49,Idaho St.,"Pocatello, Idaho",away,False,2025-26,https://ucirvinesports.com/sports/womens-basketball/stats/2025-26/idaho-state/boxscore/13920
2025-11-12_uc_san_diego_sacramento_st,2025-11-12,UC San Diego,Sacramento St.,60,71,Sacramento St.,"La Jolla, Calif.",home,False,2025-26,https://ucsdtritons.com/sports/womens-basketball/stats/2025-26/sacramento-state/boxscore/11720
2025-11-12_long_beach_st_california_baptist,2025-11-12,Long Beach St.,California Baptist,60,83,California Baptist,"Long Beach, Calif.",home,False,2025-26,https://longbeachstate.com/sports/womens-basketball/stats/2025-26/california-baptist/boxscore/9813
2025-11-12_san_diego_st_csun,2025-11-12,San Diego St.,CSUN,91,70,San Diego St.,"San Diego, CA",away,False,2025-26,https://gomatadors.com/sports/womens-basketball/stats/2025-26/san-diego-state/boxscore/17064
2025-11-12_cal_st_fullerton_hope_intl,2025-11-12,Cal St. Fullerton,Hope Int'l,81,51,Cal St. Fullerton,"Fullerton, Calif.",home,False,2025-26,https://fullertontitans.com/sports/womens-basketball/stats/2025-26/hope-international-university/boxscore/7545
2025-11-13_hawaii_saint_martins,2025-11-13,Hawaii,Saint Martin's,46,41,Hawaii,"Honolulu, O‘ahu",home,False,2025-26,https://hawaiiathletics.com/sports/womens-basketball/stats/2025-2026/saint-martin-s/boxscore/30849
2025-11-14_boise_st_uc_davis,2025-11-14,Boise St.,UC Davis,91,77,Boise St.,"Boise, Idaho",away,False,2025-26,https://ucdavisaggies.com/sports/womens-basketball/stats/2025-26/boise-state/boxscore/28640
2025-11-14_uc_riverside_saint_marys_ca,2025-11-14,UC Riverside,Saint Mary's (CA),41,51,Saint Mary's (CA),"Riverside, Calif.",home,False,2025-26,https://gohighlanders.com/sports/womens-basketball/stats/2025-26/saint-mary-s/boxscore/14952
2025-11-15_uc_irvine_northern_ariz,2025-11-15,UC Irvine,Northern Ariz.,90,75,UC Irvine,"Irvine, Calif.",home,False,2025-26,https://ucirvinesports.com/sports/womens-basketball/stats/2025-26/northern-arizona/boxscore/13921
2025-11-15_uc_santa_barbara_grand_canyon,2025-11-15,UC Santa Barbara,Grand Canyon,72,70,UC Santa Barbara,"Santa Barbara, Calif.",home,False,2025-26,https://ucsbgauchos.com/sports/womens-basketball/stats/2025-26/grand-canyon/boxscore/12284
2025-11-15_seattle_u_cal_poly,2025-11-15,Seattle U,Cal Poly,75,73,Seattle U,"Seattle, WA",away,False,2025-26,https://gopoly.com/sports/womens-basketball/stats/2025-26/seattle-university/boxscore/9272
2025-11-15_long_beach_st_sacramento_st,2025-11-15,Long Beach St.,Sacramento St.,54,57,Sacramento St.,"Long Beach, Calif.",home,False,2025-26,https://longbeachstate.com/sports/womens-basketball/stats/2025-26/sacramento-state/boxscore/9814
2025-11-15_san_diego_st_csu_bakersfield,2025-11-15,San Diego St.,CSU Bakersfield,78,48,San Diego St.,"San Diego, CA",away,False,2025-26,https://gorunners.com/sports/womens-basketball/stats/2025-26/san-diego-state/boxscore/10940
2025-11-16_san_francisco_uc_san_diego,2025-11-16,San Francisco,UC San Diego,80,69,San Francisco,"San Francisco, Calif.",away,False,2025-26,https://ucsdtritons.com/sports/womens-basketball/stats/2025-26/san-francisco/boxscore/11721
2025-11-16_denver_cal_st_fullerton,2025-11-16,Denver,Cal St. Fullerton,60,55,Denver,"Denver, CO",away,False,2025-26,https://fullertontitans.com/sports/womens-basketball/stats/2025-26/denver/boxscore/7546
2025-11-17_eastern_wash_cal_poly,2025-11-17,Eastern Wash.,Cal Poly,78,67,Eastern Wash.,"Cheney, WA",away,False,2025-26,https://gopoly.com/sports/womens-basketball/stats/2025-26/eastern-washington/boxscore/9273
2025-11-19_san_jose_st_uc_santa_barbara,2025-11-19,San Jose St.,UC Santa Barbara,60,75,UC Santa Barbara,"San Jose, Calif.",away,False,2025-26,https://ucsbgauchos.com/sports/womens-basketball/stats/2025-26/san-jose-state/boxscore/12285
2025-11-19_california_baptist_csun,2025-11-19,California Baptist,CSUN,86,54,California Baptist,"Riverside, CA",away,False,2025-26,https://gomatadors.com/sports/womens-basketball/stats/2025-26/california-baptist-university/boxscore/17065
2025-11-20_stanford_uc_davis,2025-11-20,Stanford,UC Davis,70,45,Stanford,"Stanford, Calif.",away,False,2025-26,https://ucdavisaggies.com/sports/womens-basketball/stats/2025-26/stanford/boxscore/28641
2025-11-20_long_beach_st_san_francisco,2025-11-20,Long Beach St.,San Francisco,55,68,San Francisco,"Long Beach, Calif.",home,False,2025-26,https://longbeachstate.com/sports/womens-basketball/stats/2025-26/san-francisco/boxscore/9815
2025-11-20_omaha_csu_bakersfield,2025-11-20,Omaha,CSU Bakersfield,73,82,CSU Bakersfield,"Omaha, NE",away,False,2025-26,https://gorunners.com/sports/womens-basketball/stats/2025-26/omaha/boxscore/10941
2025-11-21_hawaii_lmu_ca,2025-11-21,Hawaii,LMU (CA),55,51,Hawaii,"Honolulu, O‘ahu",home,False,2025-26,https://hawaiiathletics.com/sports/womens-basketball/stats/2025-2026/lmu/boxscore/30850
2025-11-21_uc_irvine_bowling_green,2025-11-21,UC Irvine,Bowling Green,75,50,UC Irvine,"Anchorage, Alaska",neutral,False,2025-26,https://ucirvinesports.com/sports/womens-basketball/stats/2025-26/bowling-green/boxscore/13922
2025-11-21_cal_poly_southern_utah,2025-11-21,Cal Poly,Southern Utah,80,85,Southern Utah,"San Luis Obispo, Calif.",home,False,2025-26,https://gopoly.com/sports/womens-basketball/stats/2025-26/southern-utah/boxscore/9274
2025-11-21_sacramento_st_cal_st_fullerton,2025-11-21,Sacramento St.,Cal St. Fullerton,78,58,Sacramento St.,"Sacramento, CA",away,False,2025-26,https://fullertontitans.com/sports/womens-basketball/stats/2025-26/sacramento-state/boxscore/7547
2025-11-21_idaho_uc_riverside,2025-11-21,Idaho,UC Riverside,89,75,Idaho,"Moscow, ID",away,False,2025-26,https://gohighlanders.com/sports/womens-basketball/stats/2025-26/idaho/boxscore/14953
2025-11-22_st_thomas_mn_uc_irvine,2025-11-22,St. Thomas (MN),UC Irvine,55,63,UC Irvine,"Anchorage, Alaska",neutral,False,2025-26,https://ucirvinesports.com/sports/womens-basketball/stats/2025-26/st-thomas/boxscore/13923
2025-11-22_uc_san_diego_air_force,2025-11-22,UC San Diego,Air Force,55,43,UC San Diego,"La Jolla, Calif.",home,False,2025-26,https://ucsdtritons.com/sports/womens-basketball/stats/2025-26/air-force/boxscore/11722
2025-11-22_wichita_st_csu_bakersfield,2025-11-22,Wichita St.,CSU Bakersfield,55,60,CSU Bakersfield,"Wichita, KS",away,False,2025-26,https://gorunners.com/sports/womens-basketball/stats/2025-26/wichita-state/boxscore/10942
2025-11-23_hawaii_portland,2025-11-23,Hawaii,Portland,66,61,Hawaii,"Honolulu, O‘ahu",home,False,2025-26,https://hawaiiathletics.com/sports/womens-basketball/stats/2025-2026/portland/boxscore/30853
2025-11-23_oregon_st_long_beach_st,2025-11-23,Oregon St.,Long Beach St.,71,55,Oregon St.,"Corvallis, Ore.",away,False,2025-26,https://longbeachstate.com/sports/womens-basketball/stats/2025-26/oregon-state/boxscore/9816
2025-11-23_idaho_csun,2025-11-23,Idaho,CSUN,89,56,Idaho,"Moscow, ID",away,False,2025-26,https://gomatadors.com/sports/womens-basketball/stats/2025-26/idaho/boxscore/17066
2025-11-23_pacific_cal_st_fullerton,2025-11-23,Pacific,Cal St. Fullerton,56,68,Cal St. Fullerton,"Stockton, CA",away,False,2025-26,https://fullertontitans.com/sports/womens-basketball/stats/2025-26/pacific/boxscore/7548
2025-11-23_boise_st_uc_riverside,2025-11-23,Boise St.,UC Riverside,67,56,Boise St.,"Boise, Idaho",away,False,2025-26,https://gohighlanders.com/sports/womens-basketball/stats/2025-26/boise-state/boxscore/14954
2025-11-24_sacramento_st_uc_davis,2025-11-24,Sacramento St.,UC Davis,67,70,UC Davis,"Sacramento, Calif.",away,False,2025-26,https://ucdavisaggies.com/sports/womens-basketball/stats/2025-26/sacramento-state/boxscore/28642
2025-11-24_uc_san_diego_occidental,2025-11-24,UC San Diego,Occidental,87,39,UC San Diego,"La Jolla, Calif.",home,False,2025-26,https://ucsdtritons.com/sports/womens-basketball/stats/2025-26/occidental/boxscore/11723
2025-11-24_cal_poly_chapman,2025-11-24,Cal Poly,Chapman,59,31,Cal Poly,"San Luis Obispo, Calif.",neutral,False,2025-26,https://gopoly.com/sports/womens-basketball/stats/2025-26/chapman-university/boxscore/9275
2025-11-26_csun_life_pacific,2025-11-26,CSUN,LIFE Pacific,106,43,CSUN,"Northridge, Calif",home,False,2025-26,https://gomatadors.com/sports/womens-basketball/stats/2025-26/life-pacific/boxscore/17067
2025-11-28_jacksonville_st_uc_davis,2025-11-28,Jacksonville St.,UC Davis,59,69,UC Davis,"Stockton, Calif.",neutral,False,2025-26,https://ucdavisaggies.com/sports/womens-basketball/stats/2025-26/jacksonville-state/boxscore/28643
2025-11-28_hawaii_vermont,2025-11-28,Hawaii,Vermont,67,73,Vermont,"Honolulu, O‘ahu",home,False,2025-26,https://hawaiiathletics.com/sports/womens-basketball/stats/2025-2026/vermont/boxscore/30855
2025-11-28_uc_irvine_wichita_st,2025-11-28,UC Irvine,Wichita St.,58,52,UC Irvine,"Irvine, Calif.",home,False,2025-26,https://ucirvinesports.com/sports/womens-basketball/stats/2025-26/wichita-state/boxscore/13924
2025-11-28_washington_uc_san_diego,2025-11-28,Washington,UC San Diego,67,50,Washington,"Seattle, Wash.",away,False,2025-26,https://ucsdtritons.com/sports/womens-basketball/stats/2025-26/washington/boxscore/11724
2025-11-28_california_baptist_uc_santa_barbara,2025-11-28,California Baptist,UC Santa Barbara,49,74,UC Santa Barbara,"Riverside, Calif.",away,False,2025-26,https://ucsbgauchos.com/sports/womens-basketball/stats/2025-26/california-baptist/boxscore/12287
2025-11-29_milwaukee_uc_davis,2025-11-29,Milwaukee,UC Davis,72,81,UC Davis,"Stockton, Calif.",neutral,False,2025-26,https://ucdavisaggies.com/sports/womens-basketball/stats/2025-26/milwaukee/boxscore/28644
2025-11-29_hawaii_lindenwood,2025-11-29,Hawaii,Lindenwood,59,68,Lindenwood,"Honolulu, O‘ahu",home,False,2025-26,https://hawaiiathletics.com/sports/womens-basketball/stats/2025-2026/lindenwood/boxscore/30857
2025-11-29_uc_irvine_colgate,2025-11-29,UC Irvine,Colgate,82,48,UC Irvine,"Irvine, Calif.",home,False,2025-26,https://ucirvinesports.com/sports/womens-basketball/stats/2025-26/colgate/boxscore/13927
2025-11-29_uc_santa_barbara_chattanooga,2025-11-29,UC Santa Barbara,Chattanooga,66,64,UC Santa Barbara,"Riverside, Calif.",neutral,False,2025-26,https://ucsbgauchos.com/sports/womens-basketball/stats/2025-26/chattanooga/boxscore/12288
2025-11-29_cal_st_fullerton_lmu_ca,2025-11-29,Cal St. Fullerton,LMU (CA),62,73,LMU (CA),"Fullerton, Calif.",home,False,2025-26,https://fullertontitans.com/sports/womens-basketball/stats/2025-26/lmu/boxscore/7549
2025-11-29_arizona_csu_bakersfield,2025-11-29,Arizona,CSU Bakersfield,78,63,Arizona,"Tucson, AZ",away,False,2025-26,https://gorunners.com/sports/womens-basketball/stats/2025-26/arizona/boxscore/10943
2025-11-29_uc_riverside_cal_lutheran,2025-11-29,UC Riverside,Cal Lutheran,64,47,UC Riverside,"Riverside, Calif.",home,False,2025-26,https://gohighlanders.com/sports/womens-basketball/stats/2025-26/cal-lutheran/boxscore/14955
2025-11-30_hawaii_santa_clara,2025-11-30,Hawaii,Santa Clara,57,76,Santa Clara,"Honolulu, O‘ahu",home,False,2025-26,https://hawaiiathletics.com/sports/womens-basketball/stats/2025-2026/santa-clara/boxscore/30859
2025-11-30_portland_st_uc_san_diego,2025-11-30,Portland St.,UC San Diego,64,94,UC San Diego,"Portland, Ore.",away,False,2025-26,https://ucsdtritons.com/sports/womens-basketball/stats/2025-26/portland-state/boxscore/11725
2025-12-04_uc_davis_hawaii,2025-12-04,UC Davis,Hawaii,68,63,UC Davis,"Davis, Calif.",home,True,2025-26,https://ucdavisaggies.com/sports/womens-basketball/stats/2025-26/hawai-i/boxscore/28382
2025-12-04_uc_riverside_uc_irvine,2025-12-04,UC Riverside,UC Irvine,40,77,UC Irvine,"Riverside, Calif.",home,True,2025-26,https://gohighlanders.com/sports/womens-basketball/stats/2025-26/uc-irvine/boxscore/14956
2025-12-04_long_beach_st_uc_santa_barbara,2025-12-04,Long Beach St.,UC Santa Barbara,52,67,UC Santa Barbara,"Long Beach, Calif.",home,True,2025-26,https://longbeachstate.com/sports/womens-basketball/stats/2025-26/uc-santa-barbara/boxscore/9817
2025-12-04_cal_poly_cal_st_fullerton,2025-12-04,Cal Poly,Cal St. Fullerton,64,96,Cal St. Fullerton,"San Luis Obispo, Calif.",home,True,2025-26,https://gopoly.com/sports/womens-basketball/stats/2025-26/cal-state-fullerton/boxscore/9137
2025-12-04_csu_bakersfield_csun,2025-12-04,CSU Bakersfield,CSUN,57,59,CSUN,"Bakersfield, CA",home,True,2025-26,https://gorunners.com/sports/womens-basketball/stats/2025-26/csun/boxscore/10914
2025-12-06_gonzaga_uc_davis,2025-12-06,Gonzaga,UC Davis,83,72,Gonzaga,"Spokane, Wash.",away,False,2025-26,https://ucdavisaggies.com/sports/womens-basketball/stats/2025-26/gonzaga/boxscore/28645
2025-12-06_cal_st_fullerton_hawaii,2025-12-06,Cal St. Fullerton,Hawaii,82,80,Cal St. Fullerton,"Fullerton, Calif.",home,True,2025-26,https://fullertontitans.com/sports/womens-basketball/stats/2025-26/hawaii/boxscore/7551
2025-12-06_csun_uc_irvine,2025-12-06,CSUN,UC Irvine,46,72,UC Irvine,"Northridge, Calif",home,True,2025-26,https://gomatadors.com/sports/womens-basketball/stats/2025-26/uc-irvine/boxscore/17069
2025-12-06_uc_san_diego_long_beach_st,2025-12-06,UC San Diego,Long Beach St.,75,45,UC San Diego,"La Jolla, Calif.",home,True,2025-26,https://ucsdtritons.com/sports/womens-basketball/stats/2025-26/long-beach-state/boxscore/11670
2025-12-06_csu_bakersfield_uc_santa_barbara,2025-12-06,CSU Bakersfield,UC Santa Barbara,47,67,UC Santa Barbara,"Bakersfield, CA",home,True,2025-26,https://gorunners.com/sports/womens-basketball/stats/2025-26/uc-santa-barbara/boxscore/10915
2025-12-06_uc_riverside_cal_poly,2025-12-06,UC Riverside,Cal Poly,63,46,UC Riverside,"Riverside, Calif.",home,True,2025-26,https://gohighlanders.com/sports/womens-basketball/stats/2025-26/cal-poly/boxscore/14957
2025-12-11_hawaii_hawaii_hilo,2025-12-11,Hawaii,Hawaii Hilo,61,47,Hawaii,"Honolulu, O‘ahu",home,False,2025-26,https://hawaiiathletics.com/sports/womens-basketball/stats/2025-2026/hawaii-hilo/boxscore/30860
2025-12-11_long_beach_st_portland,2025-12-11,Long Beach St.,Portland,58,94,Portland,"Long Beach, Calif.",home,False,2025-26,https://longbeachstate.com/sports/womens-basketball/stats/2025-26/portland/boxscore/9819
2025-12-13_uc_irvine_california_baptist,2025-12-13,UC Irvine,California Baptist,77,57,UC Irvine,"Irvine, Calif.",home,False,2025-26,https://ucirvinesports.com/sports/womens-basketball/stats/2025-26/california-baptist/boxscore/13928
2025-12-13_utah_tech_uc_santa_barbara,2025-12-13,Utah Tech,UC Santa Barbara,65,68,UC Santa Barbara,"St. George, Utah",away,False,2025-26,https://ucsbgauchos.com/sports/womens-basketball/stats/2025-26/utah-tech/boxscore/12291
2025-12-13_cal_poly_idaho_st,2025-12-13,Cal Poly,Idaho St.,49,62,Idaho St.,"San Luis Obispo, Calif.",home,False,2025-26,https://gopoly.com/sports/womens-basketball/stats/2025-26/idaho-state/boxscore/9276
2025-12-13_csun_san_jose_st,2025-12-13,CSUN,San Jose St.,66,55,CSUN,"Northridge, Calif",home,False,2025-26,https://gomatadors.com/sports/womens-basketball/stats/2025-26/san-jos-state/boxscore/17070
2025-12-13_cal_st_fullerton_portland_st,2025-12-13,Cal St. Fullerton,Portland St.,81,66,Cal St. Fullerton,"Fullerton, Calif.",home,False,2025-26,https://fullertontitans.com/sports/womens-basketball/stats/2025-26/portland-state/boxscore/7553
2025-12-13_seattle_u_csu_bakersfield,2025-12-13,Seattle U,CSU Bakersfield,51,72,CSU Bakersfield,"Seattle, WA",away,False,2025-26,https://gorunners.com/sports/womens-basketball/stats/2025-26/seattle-u/boxscore/10944
2025-12-14_uc_davis_chico_st,2025-12-14,UC Davis,Chico St.,74,42,UC Davis,"Davis, Calif.",home,False,2025-26,https://ucdavisaggies.com/sports/womens-basketball/stats/2025-26/chico-state/boxscore/28646
2025-12-14_san_diego_uc_riverside,2025-12-14,San Diego,UC Riverside,63,56,San Diego,"San Diego, Calif.",away,False,2025-26,https://gohighlanders.com/sports/womens-basketball/stats/2025-26/san-diego/boxscore/15014
2025-12-15_california_baptist_uc_san_diego,2025-12-15,California Baptist,UC San Diego,59,67,UC San Diego,"Riverside, Calif.",away,False,2025-26,https://ucsdtritons.com/sports/womens-basketball/stats/2025-26/california-baptist/boxscore/11726
2025-12-16_new_mexico_st_uc_irvine,2025-12-16,New Mexico St.,UC Irvine,66,83,UC Irvine,"Las Cruces, N.M.",away,False,2025-26,https://ucirvinesports.com/sports/womens-basketball/stats/2025-26/new-mexico-state/boxscore/13929
2025-12-16_ucla_cal_poly,2025-12-16,UCLA,Cal Poly,115,28,UCLA,"Los Angeles, CA",away,False,2025-26,https://gopoly.com/sports/womens-basketball/stats/2025-26/ucla/boxscore/9277
2025-12-16_csu_bakersfield_cal_st_east_bay,2025-12-16,CSU Bakersfield,Cal St. East Bay,67,55,CSU Bakersfield,Icardo Center,home,False,2025-26,https://gorunners.com/sports/womens-basketball/stats/2025-26/cal-state-east-bay/boxscore/11000
2025-12-17_utah_uc_riverside,2025-12-17,Utah,UC Riverside,61,52,Utah,"Salt Lake City, UT",away,False,2025-26,https://gohighlanders.com/sports/womens-basketball/stats/2025-26/utah/boxscore/14959
2025-12-18_utep_uc_irvine,2025-12-18,UTEP,UC Irvine,72,93,UC Irvine,"El Paso, Texas",away,False,2025-26,https://ucirvinesports.com/sports/womens-basketball/stats/2025-26/utep/boxscore/13930
2025-12-18_uc_santa_barbara_eastern_wash,2025-12-18,UC Santa Barbara,Eastern Wash.,89,63,UC Santa Barbara,"Santa Barbara, Calif.",home,False,2025-26,https://ucsbgauchos.com/sports/womens-basketball/stats/2025-26/eastern-washington/boxscore/12292
2025-12-18_southern_california_cal_poly,2025-12-18,Southern California,Cal Poly,86,39,Southern California,"Los Angeles, CA",away,False,2025-26,https://gopoly.com/sports/womens-basketball/stats/2025-26/usc/boxscore/9278
2025-12-18_csun_northern_ariz,2025-12-18,CSUN,Northern Ariz.,56,77,Northern Ariz.,"Northridge, Calif",home,False,2025-26,https://gomatadors.com/sports/womens-basketball/stats/2025-26/northern-arizona/boxscore/17071
2025-12-19_liberty_hawaii,2025-12-19,Liberty,Hawaii,58,67,Hawaii,"Makawao, Maui",neutral,False,2025-26,https://hawaiiathletics.com/sports/womens-basketball/stats/2025-2026/liberty/boxscore/30862
2025-12-20_uc_davis_northern_colo,2025-12-20,UC Davis,Northern Colo.,47,57,Northern Colo.,"Davis, Calif.",home,False,2025-26,https://ucdavisaggies.com/sports/womens-basketball/stats/2025-26/northern-colorado/boxscore/28647
2025-12-20_montana_st_hawaii,2025-12-20,Montana St.,Hawaii,72,56,Montana St.,"Makawao, Maui",neutral,False,2025-26,https://hawaiiathletics.com/sports/womens-basketball/stats/2025-2026/montana-state/boxscore/30861
2025-12-20_uc_san_diego_northern_ariz,2025-12-20,UC San Diego,Northern Ariz.,68,71,Northern Ariz.,"La Jolla, Calif.",home,False,2025-26,https://ucsdtritons.com/sports/womens-basketball/stats/2025-26/northern-arizona/boxscore/11727
2025-12-20_ucla_long_beach_st,2025-12-20,UCLA,Long Beach St.,106,44,UCLA,"Los Angeles, Calif.",away,False,2025-26,https://longbeachstate.com/sports/womens-basketball/stats/2025-26/ucla/boxscore/9820
2025-12-20_pepperdine_csun,2025-12-20,Pepperdine,CSUN,69,63,Pepperdine,"Malibu, CA",away,False,2025-26,https://gomatadors.com/sports/womens-basketball/stats/2025-26/pepperdine/boxscore/17072
2025-12-20_san_diego_cal_st_fullerton,2025-12-20,San Diego,Cal St. Fullerton,56,55,San Diego,"San Diego, CA",away,False,2025-26,https://fullertontitans.com/sports/womens-basketball/stats/2025-26/san-diego/boxscore/7554
2025-12-20_csu_bakersfield_eastern_wash,2025-12-20,CSU Bakersfield,Eastern Wash.,85,72,CSU Bakersfield,Icardo Center,home,False,2025-26,https://gorunners.com/sports/womens-basketball/stats/2025-26/eastern-washington/boxscore/11001
2025-12-21_uc_riverside_gonzaga,2025-12-21,UC Riverside,Gonzaga,62,68,Gonzaga,"Riverside, Calif.",home,False,2025-26,https://gohighlanders.com/sports/womens-basketball/stats/2025-26/gonzaga/boxscore/14960
