game_id,date,home_team,away_team,home_score,away_score,winner,site_location,home_away_neutral,is_conference_game,season,source_url
2023-11-15_idaho_st_uc_santa_barbara,2023-11-15,Idaho St.,UC Santa Barbara,70,64,Idaho St.,"Pocatello, Ida.",away,False,2023-24,https://ucsbgauchos.com/sports/womens-basketball/stats/2023-24/idaho-state-university/boxscore/9773
2023-11-15_california_baptist_long_beach_st,2023-11-15,California Baptist,Long Beach St.,82,71,California Baptist,"Riverside, Calif.",away,False,2023-24,https://longbeachstate.com/sports/womens-basketball/stats/2023-24/california-baptist/boxscore/8408
2023-11-15_boise_st_uc_riverside,2023-11-15,Boise St.,UC Riverside,63,55,Boise St.,"Boise, Idaho",away,False,2023-24,https://gohighlanders.com/sports/womens-basketball/stats/2023-24/boise-state/boxscore/14124
2023-11-16_stanford_cal_poly,2023-11-16,Stanford,Cal Poly,86,32,Stanford,"Stanford, CA",away,False,2023-24,https://gopoly.com/sports/womens-basketball/stats/2023-24/stanford/boxscore/7709
2023-11-17_oregon_st_uc_davis,2023-11-17,Oregon St.,UC Davis,86,48,Oregon St.,"Corvallis, OR",away,False,2023-24,https://ucdavisaggies.com/sports/womens-basketball/stats/2023-24/oregon-state/boxscore/27316
2023-11-17_hawaii_san_francisco,2023-11-17,Hawaii,San Francisco,65,51,Hawaii,"Honolulu, O'ahu",home,False,2023-24,https://hawaiiathletics.com/sports/womens-basketball/stats/2023-2024/san-francisco/boxscore/28786
2023-11-17_idaho_cal_st_fullerton,2023-11-17,Idaho,Cal St. Fullerton,56,48,Idaho,"Honolulu, HI.",neutral,False,2023-24,https://fullertontitans.com/sports/womens-basketball/stats/2023-24/idaho/boxscore/6291
2023-11-18_csun_hope_intl,2023-11-18,CSUN,Hope Int'l,60,64,Hope Int'l,"Northridge, Calif.",home,False,2023-24,https://gomatadors.com/sports/womens-basketball/stats/2023-24/hope-international/boxscore/16057
2023-11-18_csu_bakersfield_fresno_st,2023-11-18,CSU Bakersfield,Fresno St.,65,63,CSU Bakersfield,"Bakersfield, CA",home,False,2023-24,https://gorunners.com/sports/womens-basketball/stats/2023-24/fresno-state/boxscore/10141
2023-11-18_uc_riverside_antelope_valley,2023-11-18,UC Riverside,Antelope Valley,69,47,UC Riverside,"Riverside, Calif.",home,False,2023-24,https://gohighlanders.com/sports/womens-basketball/stats/2023-24/antelope-valley/boxscore/14058
2023-11-19_hawaii_idaho,2023-11-19,Hawaii,Idaho,40,50,Idaho,"Honolulu, Oahu",home,False,2023-24,https://hawaiiathletics.com/sports/womens-basketball/stats/2023-2024/idaho/boxscore/28790
2023-11-19_uc_san_diego_northern_ariz,2023-11-19,UC San Diego,Northern Ariz.,69,74,Northern Ariz.,"La Jolla, Calif.",home,False,2023-24,https://ucsdtritons.com/sports/womens-basketball/stats/2023-24/northern-arizona/boxscore/9593
2023-11-19_uc_santa_barbara_southern_utah,2023-11-19,UC Santa Barbara,Southern Utah,71,61,UC Santa Barbara,"Santa Barbara, Calif.",home,False,2023-24,https://ucsbgauchos.com/sports/womens-basketball/stats/2023-24/southern-utah-university/boxscore/9774
2023-11-19_san_francisco_cal_st_fullerton,2023-11-19,San Francisco,Cal St. Fullerton,48,54,Cal St. Fullerton,"Honolulu, HI.",neutral,False,2023-24,https://fullertontitans.com/sports/womens-basketball/stats/2023-24/san-francisco/boxscore/6292
2023-11-20_uc_irvine_eastern_wash,2023-11-20,UC Irvine,Eastern Wash.,71,63,UC Irvine,"Irvine, Calif.",home,False,2023-24,https://ucirvinesports.com/sports/womens-basketball/stats/2023-24/eastern-washington-university/boxscore/12501
2023-11-21_sacramento_st_uc_davis,2023-11-21,Sacramento St.,UC Davis,57,79,UC Davis,"Sacramento, CA",away,False,2023-24,https://ucdavisaggies.com/sports/womens-basketball/stats/2023-24/sacramento-state/boxscore/27317
2023-11-21_seattle_u_cal_poly,2023-11-21,Seattle U,Cal Poly,43,68,Cal Poly,"Seattle, WA",away,False,2023-24,https://gopoly.com/sports/womens-basketball/stats/2023-24/seattle-university/boxscore/7710
2023-11-21_fresno_st_long_beach_st,2023-11-21,Fresno St.,Long Beach St.,74,64,Fresno St.,"Fresno, Calif.",away,False,2023-24,https://longbeachstate.com/sports/womens-basketball/stats/2023-24/fresno-state/boxscore/8409
2023-11-22_minnesota_csun,2023-11-22,Minnesota,CSUN,84,31,Minnesota,"Minneapolis, Minn.",away,False,2023-24,https://gomatadors.com/sports/womens-basketball/stats/2023-24/minnesota/boxscore/16058
2023-11-22_uc_riverside_utah_st,2023-11-22,UC Riverside,Utah St.,52,51,UC Riverside,"Riverside, Calif.",home,False,2023-24,https://gohighlanders.com/sports/womens-basketball/stats/2023-24/utah-state/boxscore/14059
2023-11-24_hawaii_air_force,2023-11-24,Hawaii,Air Force,51,54,Air Force,"Honolulu, Oahu",home,False,2023-24,https://hawaiiathletics.com/sports/womens-basketball/stats/2023-2024/air-force/boxscore/28792
2023-11-24_st_thomas_mn_uc_irvine,2023-11-24,St. Thomas (MN),UC Irvine,63,74,UC Irvine,"Stockton, Calif.",neutral,False,2023-24,https://ucirvinesports.com/sports/womens-basketball/stats/2023-24/st-thomas/boxscore/12502
2023-11-24_uc_santa_barbara_unlv,2023-11-24,UC Santa Barbara,UNLV,49,68,UNLV,"San Diego, Calif.",neutral,False,2023-24,https://ucsbgauchos.com/sports/womens-basketball/stats/2023-24/unlv/boxscore/9775
2023-11-24_liu_csu_bakersfield,2023-11-24,LIU,CSU Bakersfield,57,62,CSU Bakersfield,"Brooklyn, NY",away,False,2023-24,https://gorunners.com/sports/womens-basketball/stats/2023-24/long-island/boxscore/10143
2023-11-25_hawaii_idaho_st,2023-11-25,Hawaii,Idaho St.,58,46,Hawaii,"Honolulu, O'ahu",home,False,2023-24,https://hawaiiathletics.com/sports/womens-basketball/stats/2023-2024/idaho-state/boxscore/28794
2023-11-25_pacific_uc_irvine,2023-11-25,Pacific,UC Irvine,60,66,UC Irvine,"Stockton, Calif.",away,False,2023-24,https://ucirvinesports.com/sports/womens-basketball/stats/2023-24/pacific/boxscore/12503
2023-11-25_uc_santa_barbara_weber_st,2023-11-25,UC Santa Barbara,Weber St.,61,51,UC Santa Barbara,"San Diego, Calif.",neutral,False,2023-24,https://ucsbgauchos.com/sports/womens-basketball/stats/2023-24/weber-state-university/boxscore/9776
2023-11-25_csu_bakersfield_new_mexico_st,2023-11-25,CSU Bakersfield,New Mexico St.,59,64,New Mexico St.,"Brooklyn, NY",neutral,False,2023-24,https://gorunners.com/sports/womens-basketball/stats/2023-24/new-mexico-state/boxscore/10162
2023-11-26_hawaii_washington,2023-11-26,Hawaii,Washington,41,58,Washington,"Honolulu, O'ahu",home,False,2023-24,https://hawaiiathletics.com/sports/womens-basketball/stats/2023-2024/washington/boxscore/28796
2023-11-26_uc_san_diego_penn,2023-11-26,UC San Diego,Penn,68,76,Penn,"La Jolla, Calif.",home,False,2023-24,https://ucsdtritons.com/sports/womens-basketball/stats/2023-24/penn/boxscore/9594
2023-11-26_cal_st_fullerton_georgetown,2023-11-26,Cal St. Fullerton,Georgetown,55,65,Georgetown,"Fullerton, Calif.",home,False,2023-24,https://fullertontitans.com/sports/womens-basketball/stats/2023-24/georgetown/boxscore/6293
2023-11-27_pepperdine_long_beach_st,2023-11-27,Pepperdine,Long Beach St.,53,68,Long Beach St.,"Malibu, Calif.",away,False,2023-24,https://longbeachstate.com/sports/womens-basketball/stats/2023-24/pepperdine/boxscore/8410
2023-11-27_omaha_csu_bakersfield,2023-11-27,Omaha,CSU Bakersfield,87,79,Omaha,"Omaha, NE",away,False,2023-24,https://gorunners.com/sports/womens-basketball/stats/2023-24/omaha/boxscore/10163
2023-11-28_san_diego_st_uc_san_diego,2023-11-28,San Diego St.,UC San Diego,71,77,UC San Diego,"San Diego, Calif.",away,False,2023-24,https://ucsdtritons.com/sports/womens-basketball/stats/2023-24/san-diego-state/boxscore/9595
2023-11-28_uc_santa_barbara_uc_santa_cruz,2023-11-28,UC Santa Barbara,UC Santa Cruz,87,46,UC Santa Barbara,"Santa Barbara, Calif.",home,False,2023-24,https://ucsbgauchos.com/sports/womens-basketball/stats/2023-24/uc-santa-cruz/boxscore/9777
2023-11-28_southern_california_cal_poly,2023-11-28,Southern California,Cal Poly,85,44,Southern California,"Los Angeles, CA",away,False,2023-24,https://gopoly.com/sports/womens-basketball/stats/2023-24/usc/boxscore/7711
2023-11-29_boise_st_uc_davis,2023-11-29,Boise St.,UC Davis,70,53,Boise St.,"Boise, ID",away,False,2023-24,https://ucdavisaggies.com/sports/womens-basketball/stats/2023-24/boise-state/boxscore/27319
2023-11-29_texas_tech_uc_irvine,2023-11-29,Texas Tech,UC Irvine,60,54,Texas Tech,"Lubbock, Texas",away,False,2023-24,https://ucirvinesports.com/sports/womens-basketball/stats/2023-24/texas-tech/boxscore/12512
2023-11-29_cal_st_fullerton_san_jose_st,2023-11-29,Cal St. Fullerton,San Jose St.,71,64,Cal St. Fullerton,"Fullerton, Calif.",home,False,2023-24,https://fullertontitans.com/sports/womens-basketball/stats/2023-24/san-jose-state/boxscore/6294
2023-12-01_washington_st_uc_davis,2023-12-01,Washington St.,UC Davis,77,52,Washington St.,"Pullman, WA",away,False,2023-24,https://ucdavisaggies.com/sports/womens-basketball/stats/2023-24/washington-state/boxscore/27325
2023-12-01_merrimack_uc_riverside,2023-12-01,Merrimack,UC Riverside,53,65,UC Riverside,"North Andover, Mass.",away,False,2023-24,https://gohighlanders.com/sports/womens-basketball/stats/2023-24/merrimack/boxscore/14125
2023-12-02_uc_irvine_denver,2023-12-02,UC Irvine,Denver,50,47,UC Irvine,"Irvine, Calif.",home,False,2023-24,https://ucirvinesports.com/sports/womens-basketball/stats/2023-24/denver/boxscore/12504
2023-12-02_fresno_st_uc_san_diego,2023-12-02,Fresno St.,UC San Diego,71,52,Fresno St.,"Fresno, Calif.",away,False,2023-24,https://ucsdtritons.com/sports/womens-basketball/stats/2023-24/fresno-state/boxscore/9596
2023-12-02_nevada_uc_santa_barbara,2023-12-02,Nevada,UC Santa Barbara,66,73,UC Santa Barbara,"Reno, Nev.",away,False,2023-24,https://ucsbgauchos.com/sports/womens-basketball/stats/2023-24/university-of-nevada/boxscore/9778
2023-12-02_sacramento_st_csun,2023-12-02,Sacramento St.,CSUN,58,48,Sacramento St.,"Sacramento, Calif.",away,False,2023-24,https://gomatadors.com/sports/womens-basketball/stats/2023-24/sacramento-state/boxscore/16059
2023-12-03_hawaii_san_jose_st,2023-12-03,Hawaii,San Jose St.,73,47,Hawaii,"Honolulu, O'ahu",home,False,2023-24,https://hawaiiathletics.com/sports/womens-basketball/stats/2023-2024/san-jose-state/boxscore/28797
2023-12-04_dartmouth_uc_riverside,2023-12-04,Dartmouth,UC Riverside,38,57,UC Riverside,"Hanover, N.H.",away,False,2023-24,https://gohighlanders.com/sports/womens-basketball/stats/2023-24/dartmouth/boxscore/14126
2023-12-05_uc_davis_jessup,2023-12-05,UC Davis,Jessup,79,40,UC Davis,"Davis, CA",home,False,2023-24,https://ucdavisaggies.com/sports/womens-basketball/stats/2023-24/jessup-university/boxscore/27327
2023-12-05_new_mexico_st_uc_irvine,2023-12-05,New Mexico St.,UC Irvine,55,61,UC Irvine,"Las Cruces, N.M.",away,False,2023-24,https://ucirvinesports.com/sports/womens-basketball/stats/2023-24/new-mexico-state/boxscore/12505
2023-12-06_texas_long_beach_st,2023-12-06,Texas,Long Beach St.,106,62,Texas,"Austin, Texas",away,False,2023-24,https://longbeachstate.com/sports/womens-basketball/stats/2023-24/texas/boxscore/8411
2023-12-06_fresno_st_cal_st_fullerton,2023-12-06,Fresno St.,Cal St. Fullerton,68,77,Cal St. Fullerton,"Fresno, CA",away,False,2023-24,https://fullertontitans.com/sports/womens-basketball/stats/2023-24/fresno-state/boxscore/6630
2023-12-06_boise_st_csu_bakersfield,2023-12-06,Boise St.,CSU Bakersfield,87,66,Boise St.,"Boise, ID",away,False,2023-24,https://gorunners.com/sports/womens-basketball/stats/2023-24/boise-state/boxscore/10164
2023-12-07_arizona_uc_san_diego,2023-12-07,Arizona,UC San Diego,81,38,Arizona,"Tucson, Ariz.",away,False,2023-24,https://ucsdtritons.com/sports/womens-basketball/stats/2023-24/arizona/boxscore/9597
2023-12-07_ucla_csun,2023-12-07,UCLA,CSUN,111,48,UCLA,"Los Angeles, Calif.",away,False,2023-24,https://gomatadors.com/sports/womens-basketball/stats/2023-24/-2-ucla/boxscore/16060
2023-12-08_pacific_uc_santa_barbara,2023-12-08,Pacific,UC Santa Barbara,72,61,Pacific,"Stockton, Calif.",away,False,2023-24,https://ucsbgauchos.com/sports/womens-basketball/stats/2023-24/pacific/boxscore/9779
2023-12-09_cal_poly_fresno_st,2023-12-09,Cal Poly,Fresno St.,84,59,Cal Poly,"San Luis Obispo, Calif.",home,False,2023-24,https://gopoly.com/sports/womens-basketball/stats/2023-24/fresno-state/boxscore/7712
2023-12-10_uc_davis_saint_marys_ca,2023-12-10,UC Davis,Saint Mary's (CA),87,66,UC Davis,"Davis, CA",home,False,2023-24,https://ucdavisaggies.com/sports/womens-basketball/stats/2023-24/saint-mary-s/boxscore/27330
2023-12-10_csun_san_diego,2023-12-10,CSUN,San Diego,61,85,San Diego,"Northridge, Calif.",home,False,2023-24,https://gomatadors.com/sports/womens-basketball/stats/2023-24/san-diego/boxscore/16061
2023-12-10_southern_california_uc_riverside,2023-12-10,Southern California,UC Riverside,85,53,Southern California,"Los Angeles, Calif.",away,False,2023-24,https://gohighlanders.com/sports/womens-basketball/stats/2023-24/usc/boxscore/14127
2023-12-15_long_beach_st_colorado_st,2023-12-15,Long Beach St.,Colorado St.,77,76,Long Beach St.,"Long Beach, Calif.",home,False,2023-24,https://longbeachstate.com/sports/womens-basketball/stats/2023-24/colorado-state/boxscore/8412
2023-12-16_colorado_st_uc_irvine,2023-12-16,Colorado St.,UC Irvine,69,63,Colorado St.,"Long Beach, Calif.",neutral,False,2023-24,https://ucirvinesports.com/sports/womens-basketball/stats/2023-24/colorado-state/boxscore/12506
2023-12-16_cal_poly_montana,2023-12-16,Cal Poly,Montana,65,67,Montana,"San Luis Obispo, Calif.",home,False,2023-24,https://gopoly.com/sports/womens-basketball/stats/2023-24/montana/boxscore/7713
2023-12-16_long_beach_st_pacific,2023-12-16,Long Beach St.,Pacific,86,90,Pacific,"Long Beach, Calif.",home,False,2023-24,https://longbeachstate.com/sports/womens-basketball/stats/2023-24/pacific/boxscore/8413
2023-12-16_california_baptist_cal_st_fullerton,2023-12-16,California Baptist,Cal St. Fullerton,73,68,California Baptist,"Riverside, CA",away,False,2023-24,https://fullertontitans.com/sports/womens-basketball/stats/2023-24/california-baptist/boxscore/6296
2023-12-16_csu_bakersfield_pepperdine,2023-12-16,CSU Bakersfield,Pepperdine,60,80,Pepperdine,"Bakersfield, CA",home,False,2023-24,https://gorunners.com/sports/womens-basketball/stats/2023-24/pepperdine/boxscore/10165
2023-12-17_uc_santa_barbara_lmu_ca,2023-12-17,UC Santa Barbara,LMU (CA),57,64,LMU (CA),"Santa Barbara, Calif.",home,False,2023-24,https://ucsbgauchos.com/sports/womens-basketball/stats/2023-24/loyola-marymount/boxscore/9780
2023-12-18_csun_san_jose_st,2023-12-18,CSUN,San Jose St.,53,70,San Jose St.,"Northridge, Calif.",home,False,2023-24,https://gomatadors.com/sports/womens-basketball/stats/2023-24/san-jos-state/boxscore/16062
2023-12-18_southern_california_cal_st_fullerton,2023-12-18,Southern California,Cal St. Fullerton,93,44,Southern California,"Los Angeles, CA",away,False,2023-24,https://fullertontitans.com/sports/womens-basketball/stats/2023-24/usc/boxscore/6297
2023-12-19_long_beach_st_san_francisco,2023-12-19,Long Beach St.,San Francisco,81,79,Long Beach St.,"Long Beach, Calif.",home,False,2023-24,https://longbeachstate.com/sports/womens-basketball/stats/2023-24/san-francisco/boxscore/8415
2023-12-19_uc_riverside_santa_clara,2023-12-19,UC Riverside,Santa Clara,46,76,Santa Clara,"Riverside, Calif.",home,False,2023-24,https://gohighlanders.com/sports/womens-basketball/stats/2023-24/santa-clara/boxscore/14060
2023-12-20_stanford_uc_davis,2023-12-20,Stanford,UC Davis,92,52,Stanford,"Stanford, CA",away,False,2023-24,https://ucdavisaggies.com/sports/womens-basketball/stats/2023-24/stanford/boxscore/27333
2023-12-20_uc_san_diego_boise_st,2023-12-20,UC San Diego,Boise St.,62,56,UC San Diego,"San Diego, Calif. (Jenny Craig Pavilion)",neutral,False,2023-24,https://ucsdtritons.com/sports/womens-basketball/stats/2023-24/boise-state/boxscore/9598
2023-12-20_uc_santa_barbara_life_pacific,2023-12-20,UC Santa Barbara,LIFE Pacific,107,53,UC Santa Barbara,"Santa Barbara, Calif.",home,False,2023-24,https://ucsbgauchos.com/sports/womens-basketball/stats/2023-24/life-pacific/boxscore/9781
2023-12-20_uc_riverside_cal_lutheran,2023-12-20,UC Riverside,Cal Lutheran,82,49,UC Riverside,"Riverside, Calif.",home,False,2023-24,https://gohighlanders.com/sports/womens-basketball/stats/2023-24/cal-lutheran/boxscore/14061
2023-12-21_ucla_hawaii,2023-12-21,UCLA,Hawaii,85,46,UCLA,"Los Angeles, Calif.",away,False,2023-24,https://hawaiiathletics.com/sports/womens-basketball/stats/2023-2024/ucla/boxscore/28798
2023-12-21_uc_san_diego_montana,2023-12-21,UC San Diego,Montana,67,68,Montana,"San Diego, Calif. (Jenny Craig Pavilion)",neutral,False,2023-24,https://ucsdtritons.com/sports/womens-basketball/stats/2023-24/montana/boxscore/9599
2023-12-21_sacramento_st_cal_poly,2023-12-21,Sacramento St.,Cal Poly,55,72,Cal Poly,"Sacramento, CA",away,False,2023-24,https://gopoly.com/sports/womens-basketball/stats/2023-24/sacramento-state/boxscore/7714
2023-12-21_long_beach_st_southern_california,2023-12-21,Long Beach St.,Southern California,77,85,Southern California,"Long Beach, Calif.",home,False,2023-24,https://longbeachstate.com/sports/womens-basketball/stats/2023-24/usc/boxscore/8416
2023-12-21_csun_lmu_ca,2023-12-21,CSUN,LMU (CA),74,77,LMU (CA),"Northridge, Calif.",home,False,2023-24,https://gomatadors.com/sports/womens-basketball/stats/2023-24/lmu/boxscore/16063
2023-12-21_cal_st_fullerton_santa_clara,2023-12-21,Cal St. Fullerton,Santa Clara,57,76,Santa Clara,"Fullerton, Calif.",home,False,2023-24,https://fullertontitans.com/sports/womens-basketball/stats/2023-24/santa-clara/boxscore/6298
2023-12-21_csu_bakersfield_whittier,2023-12-21,CSU Bakersfield,Whittier,60,52,CSU Bakersfield,"Bakersfield, CA",home,False,2023-24,https://gorunners.com/sports/womens-basketball/stats/2023-24/whittier-college/boxscore/10166
2023-12-28_uc_santa_barbara_uc_davis,2023-12-28,UC Santa Barbara,UC Davis,60,49,UC Santa Barbara,"Santa Barbara, Calif.",home,True,2023-24,https://ucsbgauchos.com/sports/womens-basketball/stats/2023-24/uc-davis/boxscore/9782
2023-12-28_uc_riverside_uc_irvine,2023-12-28,UC Riverside,UC Irvine,52,67,UC Irvine,"Riverside, Calif.",home,True,2023-24,https://gohighlanders.com/sports/womens-basketball/stats/2023-24/uc-irvine/boxscore/14062
2023-12-28_csu_bakersfield_uc_san_diego,2023-12-28,CSU Bakersfield,UC San Diego,52,48,CSU Bakersfield,"Bakersfield, CA",home,True,2023-24,https://gorunners.com/sports/womens-basketball/stats/2023-24/uc-san-diego/boxscore/9052
2023-12-28_csun_cal_poly,2023-12-28,CSUN,Cal Poly,43,68,Cal Poly,"Northridge, Calif.",home,True,2023-24,https://gomatadors.com/sports/womens-basketball/stats/2023-24/cal-poly/boxscore/16064
2023-12-28_long_beach_st_cal_st_fullerton,2023-12-28,Long Beach St.,Cal St. Fullerton,61,67,Cal St. Fullerton,"Long Beach, Calif.",home,True,2023-24,https://longbeachstate.com/sports/womens-basketball/stats/2023-24/cal-state-fullerton/boxscore/8417
2023-12-30_cal_poly_uc_davis,2023-12-30,Cal Poly,UC Davis,57,54,Cal Poly,"San Luis Obispo, Calif.",home,True,2023-24,https://gopoly.com/sports/womens-basketball/stats/2023-24/uc-davis/boxscore/7716
2023-12-30_cal_st_fullerton_hawaii,2023-12-30,Cal St. Fullerton,Hawaii,49,59,Hawaii,"Fullerton, Calif.",home,True,2023-24,https://fullertontitans.com/sports/womens-basketball/stats/2023-24/hawai-i/boxscore/6300
2023-12-30_uc_irvine_csu_bakersfield,2023-12-30,UC Irvine,CSU Bakersfield,71,48,UC Irvine,"Irvine, Calif.",home,True,2023-24,https://ucirvinesports.com/sports/womens-basketball/stats/2023-24/cal-state-bakersfield/boxscore/12319
