game_id,date,home_team,away_team,home_score,away_score,winner,site_location,home_away_neutral,is_conference_game,season,source_url
2025-12-29_washington_northwestern,2025-12-29,Washington,Northwestern,94,73,Washington,"Seattle, Wash.",home,False,2025-26,https://gohuskies.com/sports/womens-basketball/stats/2025-26/northwestern/boxscore/24814
2026-01-01_washington_michigan,2026-01-01,Washington,Michigan,64,52,Washington,"Seattle, Wash.",home,False,2025-26,https://gohuskies.com/sports/womens-basketball/stats/2025-26/michigan/boxscore/24815
2026-01-08_washington_michigan_st,2026-01-08,Washington,Michigan St.,67,82,Michigan St.,"Seattle, Wash.",home,False,2025-26,https://gohuskies.com/sports/womens-basketball/stats/2025-26/michigan-state/boxscore/24816
2026-01-11_purdue_washington,2026-01-11,Purdue,Washington,78,72,Purdue,"West Lafayette, Ind.",away,False,2025-26,https://gohuskies.com/sports/womens-basketball/stats/2025-26/purdue/boxscore/24817
2026-01-14_indiana_washington,2026-01-14,Indiana,Washington,63,82,Washington,"Bloomington, Ind.",away,False,2025-26,https://gohuskies.com/sports/womens-basketball/stats/2025-26/indiana/boxscore/24818
2026-01-18_washington_minnesota,2026-01-18,Washington,Minnesota,67,54,Washington,"Seattle, Wash.",home,False,2025-26,https://gohuskies.com/sports/womens-basketball/stats/2025-26/minnesota/boxscore/24819
2026-01-21_washington_penn_st,2026-01-21,Washington,Penn St.,81,65,Washington,"Seattle, Wash.",home,False,2025-26,https://gohuskies.com/sports/womens-basketball/stats/2025-26/penn-state/boxscore/25182
2026-01-26_rutgers_washington,2026-01-26,Rutgers,Washington,48,76,Washington,"Piscataway, N.J.",away,False,2025-26,https://gohuskies.com/sports/womens-basketball/stats/2025-26/rutgers/boxscore/24821
2026-01-28_maryland_washington,2026-01-28,Maryland,Washington,80,83,Washington,"College Park, Md.",away,False,2025-26,https://gohuskies.com/sports/womens-basketball/stats/2025-26/maryland/boxscore/24822
2026-02-01_washington_illinois,2026-02-01,Washington,Illinois,66,75,Illinois,"Seattle, Wash.",home,False,2025-26,https://gohuskies.com/sports/womens-basketball/stats/2025-26/illinois/boxscore/24823
2026-02-05_washington_ohio_st,2026-02-05,Washington,Ohio St.,60,70,Ohio St.,"Seattle, Wash.",home,False,2025-26,https://gohuskies.com/sports/womens-basketball/stats/2025-26/ohio-state/boxscore/24824
2026-02-08_wisconsin_washington,2026-02-08,Wisconsin,Washington,86,91,Washington,"Madison, Wis.",away,False,2025-26,https://gohuskies.com/sports/womens-basketball/stats/2025-26/wisconsin/boxscore/24825
2026-02-11_iowa_washington,2026-02-11,Iowa,Washington,65,56,Iowa,"Iowa City, Iowa",away,False,2025-26,https://gohuskies.com/sports/womens-basketball/stats/2025-26/iowa/boxscore/24826
2026-02-15_washington_oregon,2026-02-15,Washington,Oregon,51,43,Washington,"Seattle, Wash.",home,False,2025-26,https://gohuskies.com/sports/womens-basketball/stats/2025-26/oregon/boxscore/24827
2026-02-19_ucla_washington,2026-02-19,UCLA,Washington,82,67,UCLA,"Los Angeles, Calif.",away,False,2025-26,https://gohuskies.com/sports/womens-basketball/stats/2025-26/ucla/boxscore/24828
2026-02-22_washington_nebraska,2026-02-22,Washington,Nebraska,65,66,Nebraska,"Seattle, Wash.",home,False,2025-26,https://gohuskies.com/sports/womens-basketball/stats/2025-26/nebraska/boxscore/24829
2026-03-01_oregon_washington,2026-03-01,Oregon,Washington,69,70,Washington,"Eugene, Ore.",away,False,2025-26,https://gohuskies.com/sports/womens-basketball/stats/2025-26/oregon/boxscore/24830
2026-03-05_washington_southern_california,2026-03-05,Washington,Southern California,76,64,Washington,"Indianapolis, Indiana",home,False,2025-26,https://gohuskies.com/sports/womens-basketball/stats/2025-26/usc/boxscore/25215
2026-03-06_ucla_washington,2026-03-06,UCLA,Washington,78,60,UCLA,"Indianapolis, Indiana",neutral,False,2025-26,https://gohuskies.com/sports/womens-basketball/stats/2025-26/ucla/boxscore/25216
2026-03-20_washington_south_dakota_st,2026-03-20,Washington,South Dakota St.,72,54,Washington,"Fort Worth, Texas",neutral,False,2025-26,https://gohuskies.com/sports/womens-basketball/stats/2025-26/south-dakota-state/boxscore/25236
2026-03-22_tcu_washington,2026-03-22,TCU,Washington,62,59,TCU,"Fort Worth, Texas",neutral,False,2025-26,https://gohuskies.com/sports/womens-basketball/stats/2025-26/tcu/boxscore/25256
