game_id,team,q1_fg,q1_3p,q1_ft,q2_fg,q2_3p,q2_ft,q3_fg,q3_3p,q3_ft,q4_fg,q4_3p,q4_ft,ot1_fg,ot1_3p,ot1_ft,total_fg,total_3p,total_ft,technical_fouls,second_chance_pts,scores_tied,pts_in_paint,fast_break_pts,lead_changes,pts_off_turnovers,bench_pts
2022-02-19_hawaii_uc_irvine,UC Irvine,6-19,4-9,0-0,7-16,3-7,2-4,4-13,2-5,3-4,3-11,0-5,3-3,,,,20-59,9-26,8-11,0,4,3,22,9,3,16,9
2022-02-19_hawaii_uc_irvine,Hawaii,10-14,3-4,2-2,3-9,1-2,3-4,5-11,3-5,5-6,2-8,1-4,9-12,,,,20-42,8-15,19-24,0,8,3,22,3,3,12,13
2022-02-19_long_beach_st_uc_santa_barbara,UC Santa Barbara,8-14,6-9,2-2,2-8,0-1,3-6,4-9,1-4,8-8,5-11,1-5,3-4,,,,19-42,8-19,16-20,0,2,7,16,0,12,12,6
2022-02-19_long_beach_st_uc_santa_barbara,Long Beach St.,8-15,1-1,0-1,5-13,1-4,4-6,3-15,0-6,1-2,9-13,1-1,7-9,,,,25-56,3-12,12-18,0,6,7,32,5,12,20,8
2022-02-19_cal_poly_uc_riverside,UC Riverside,5-13,1-5,1-1,6-14,4-7,2-2,2-17,1-6,5-7,5-10,0-2,9-11,,,,18-54,6-20,17-21,0,4,9,22,11,7,10,16
2022-02-19_cal_poly_uc_riverside,Cal Poly,8-15,2-3,4-6,2-14,0-1,0-2,6-12,0-1,2-2,6-16,0-3,1-1,,,,22-57,2-8,7-11,0,2,9,38,11,7,10,26
2022-02-19_cal_st_fullerton_csun,CSUN,6-12,2-3,0-0,2-8,1-1,4-4,5-11,2-2,5-9,4-12,2-5,3-4,,,,17-43,7-11,12-17,0,9,0,12,2,1,8,9
2022-02-19_cal_st_fullerton_csun,Cal St. Fullerton,7-15,4-7,2-2,2-11,2-5,8-10,6-9,0-1,2-4,5-11,1-3,2-4,,,,20-46,7-16,14-20,0,5,0,20,5,2,11,18
2022-02-22_csu_bakersfield_cal_poly,Cal Poly,5-12,3-4,2-2,7-16,3-6,5-5,7-15,1-1,1-2,6-20,2-8,4-4,,,,25-63,9-19,12-13,0,4,6,28,8,12,9,18
2022-02-22_csu_bakersfield_cal_poly,CSU Bakersfield,7-15,1-6,1-2,6-12,0-1,5-7,9-15,2-3,4-4,8-15,3-5,9-11,,,,30-57,6-15,19-24,0,14,6,38,10,12,12,57
2022-02-24_csun_uc_davis,UC Davis,3-16,0-8,2-4,7-13,5-8,2-2,7-11,2-4,1-2,5-12,2-6,0-0,,,,22-52,9-26,5-8,0,12,0,20,5,1,18,10
2022-02-24_csun_uc_davis,CSUN,6-14,1-4,2-2,4-10,2-4,1-2,2-12,1-3,2-4,6-12,3-7,2-3,,,,18-48,7-18,7-11,0,6,0,16,5,1,8,6
2022-02-24_csu_bakersfield_hawaii,Hawaii,8-15,3-6,1-1,6-11,2-6,1-1,8-15,3-4,0-3,7-13,1-4,6-8,,,,29-54,9-20,8-13,0,8,3,30,7,2,18,19
2022-02-24_csu_bakersfield_hawaii,CSU Bakersfield,5-12,0-4,2-2,2-14,1-9,2-2,6-16,1-5,3-4,7-17,1-5,11-12,,,,20-59,3-23,18-20,0,13,3,28,6,2,18,36
2022-02-24_uc_irvine_cal_st_fullerton,Cal St. Fullerton,5-12,2-7,2-2,5-13,2-4,1-2,4-13,3-5,3-3,3-10,1-4,3-4,,,,17-48,8-20,9-11,0,7,1,12,0,2,16,16
2022-02-24_uc_irvine_cal_st_fullerton,UC Irvine,2-9,0-5,2-2,4-13,1-5,5-6,5-14,1-7,1-2,8-14,2-4,4-5,,,,19-50,4-21,12-15,0,7,1,22,3,2,20,21
2022-02-24_uc_san_diego_long_beach_st,Long Beach St.,8-20,2-6,0-0,5-15,3-9,2-2,4-15,0-5,2-2,7-18,2-7,1-1,,,,24-68,7-27,5-5,0,20,0,32,13,6,22,15
2022-02-24_uc_san_diego_long_beach_st,UC San Diego,4-12,2-7,1-2,7-15,3-8,1-3,7-16,3-5,0-0,2-14,1-6,8-8,,,,20-57,9-26,10-13,0,9,0,20,7,6,2,10
2022-02-24_uc_santa_barbara_uc_riverside,UC Riverside,6-13,3-4,1-2,6-19,4-8,0-0,5-14,1-2,2-2,3-12,1-4,8-12,,,,20-58,9-18,11-16,0,10,1,14,13,0,12,16
2022-02-24_uc_santa_barbara_uc_riverside,UC Santa Barbara,6-13,1-5,0-0,4-10,2-6,3-3,3-11,1-3,2-2,4-16,3-10,5-5,,,,17-50,7-24,10-10,0,5,1,20,7,0,6,3
2022-02-26_uc_santa_barbara_uc_davis,UC Davis,4-15,0-8,0-0,4-15,1-5,5-9,5-12,1-4,0-0,11-17,1-4,6-12,,,,24-59,3-21,11-21,0,16,0,32,2,0,19,4
2022-02-26_uc_santa_barbara_uc_davis,UC Santa Barbara,4-11,1-4,5-6,5-15,1-4,2-2,6-16,4-9,2-2,5-10,2-5,8-11,,,,20-52,8-22,17-21,0,9,1,18,0,1,12,4
2022-02-26_cal_poly_hawaii,Hawaii,6-16,2-8,3-3,7-14,3-6,3-4,8-17,1-7,1-1,8-14,2-4,0-0,,,,29-61,8-25,7-8,0,14,3,36,6,4,29,11
2022-02-26_cal_poly_hawaii,Cal Poly,6-13,2-5,4-4,6-16,1-5,3-4,2-9,0-2,3-4,4-20,0-4,0-0,,,,18-58,3-16,10-12,0,15,3,26,5,4,11,13
2022-02-26_long_beach_st_uc_irvine,UC Irvine,3-10,0-3,0-0,11-20,1-3,5-6,5-15,3-8,2-2,7-16,2-4,5-5,,,,26-61,6-18,12-13,0,14,5,28,5,2,21,31
2022-02-26_long_beach_st_uc_irvine,Long Beach St.,3-13,0-2,4-4,5-13,0-3,0-0,3-12,0-1,4-8,7-18,1-6,2-3,,,,18-56,1-12,10-15,0,12,5,24,8,2,19,30
2022-02-26_cal_st_fullerton_uc_san_diego,UC San Diego,7-12,2-4,1-2,6-12,2-6,4-4,7-19,1-8,3-6,7-17,1-4,10-13,,,,27-60,6-22,18-25,0,14,6,34,4,13,14,40
2022-02-26_cal_st_fullerton_uc_san_diego,Cal St. Fullerton,7-12,1-3,3-4,7-15,0-6,5-5,5-11,0-4,7-10,6-15,1-4,5-8,,,,25-53,2-17,20-27,0,12,1,40,6,12,13,33
2022-02-26_csun_uc_riverside,UC Riverside,5-11,2-4,9-12,5-13,1-6,6-6,5-12,1-3,5-5,7-15,2-4,2-2,,,,22-51,6-17,22-25,0,8,0,26,5,2,24,22
2022-02-26_csun_uc_riverside,CSUN,6-15,1-4,1-1,6-10,0-1,3-5,5-13,0-4,6-7,6-14,1-4,1-3,,,,23-52,2-13,11-16,0,5,0,42,8,2,6,19
2022-03-01_csun_uc_santa_barbara,UC Santa Barbara,4-11,2-3,1-2,3-9,1-4,1-2,7-15,1-3,0-4,8-14,0-1,13-16,,,,22-49,4-11,15-24,0,15,2,28,0,4,10,8
2022-03-01_csun_uc_santa_barbara,CSUN,5-15,2-6,2-2,9-15,1-5,0-0,2-10,2-5,0-0,5-13,0-0,2-2,,,,21-53,5-16,4-4,0,2,2,16,19,4,20,2
2022-03-03_uc_davis_long_beach_st,Long Beach St.,4-15,2-4,2-2,9-14,3-5,3-4,4-9,1-3,4-6,5-15,2-5,4-4,,,,22-53,8-17,13-16,0,3,7,20,16,7,28,27
2022-03-03_uc_davis_long_beach_st,UC Davis,8-14,4-9,0-0,4-12,2-6,2-3,7-13,2-4,1-4,3-10,1-4,4-6,,,,22-49,9-23,7-13,0,10,7,26,3,7,14,7
2022-03-03_hawaii_csun,CSUN,3-12,1-7,0-0,7-16,3-7,6-7,7-11,2-5,0-0,5-12,1-4,5-6,,,,22-51,7-23,11-13,0,4,0,20,9,0,4,23
2022-03-03_hawaii_csun,Hawaii,8-14,5-9,4-4,8-18,4-11,1-1,4-17,0-6,6-7,3-13,2-9,7-9,,,,23-62,11-35,18-21,0,13,0,24,8,0,21,10
2022-03-03_uc_irvine_cal_poly,Cal Poly,6-11,1-3,2-2,6-13,1-1,2-2,6-16,1-5,2-2,9-12,1-2,2-4,,,,27-52,4-11,8-10,0,8,11,40,12,18,11,37
2022-03-03_uc_irvine_cal_poly,UC Irvine,6-12,2-8,4-4,3-16,2-9,1-2,5-17,2-9,3-4,6-17,3-8,10-14,,,,20-62,9-34,18-24,0,16,11,16,5,18,19,17
2022-03-03_uc_san_diego_csu_bakersfield,CSU Bakersfield,5-13,3-8,3-3,4-15,2-4,2-2,7-16,3-8,4-4,6-18,3-7,3-3,1-5,0-2,0-0,23-67,11-29,12-12,0,14,4,20,8,11,13,58
2022-03-03_uc_san_diego_csu_bakersfield,UC San Diego,5-14,1-6,0-0,11-17,3-6,1-1,5-15,1-4,4-8,5-14,1-4,4-4,3-9,0-0,0-0,29-69,6-20,9-13,0,14,4,40,20,11,15,27
2022-03-03_uc_riverside_cal_st_fullerton,Cal St. Fullerton,6-18,0-3,0-0,4-12,0-4,0-0,6-17,0-7,10-11,7-14,0-1,3-6,,,,23-61,0-15,13-17,0,6,1,34,2,0,8,26
2022-03-03_uc_riverside_cal_st_fullerton,UC Riverside,6-16,3-7,2-2,7-14,2-4,1-1,4-14,0-2,4-6,5-14,0-1,6-6,,,,22-58,5-14,13-15,0,7,1,28,14,0,14,14
2022-03-05_uc_davis_cal_st_fullerton,Cal St. Fullerton,2-16,2-7,0-0,2-10,0-4,5-7,5-17,2-8,1-2,5-18,3-8,1-2,,,,14-61,7-27,7-11,0,6,0,6,4,0,15,17
2022-03-05_uc_davis_cal_st_fullerton,UC Davis,6-14,2-5,3-4,9-16,5-7,2-3,5-12,2-5,2-2,5-16,2-11,2-2,,,,25-58,11-28,9-11,0,18,0,24,0,0,24,16
2022-03-05_hawaii_uc_santa_barbara,UC Santa Barbara,4-13,0-4,3-3,4-13,1-4,4-4,4-12,1-4,1-5,6-11,2-4,4-5,,,,18-49,4-16,12-17,0,4,2,22,5,5,6,8
2022-03-05_hawaii_uc_santa_barbara,Hawaii,5-15,2-8,0-0,7-14,3-8,3-5,4-12,0-4,3-4,4-15,1-6,6-6,,,,20-56,6-26,12-15,0,9,2,26,7,5,10,27
2022-03-05_uc_irvine_csu_bakersfield,CSU Bakersfield,4-14,1-7,1-2,5-13,1-3,4-4,4-15,2-7,3-3,4-13,2-4,4-6,,,,17-55,6-21,12-15,0,7,2,14,4,0,6,33
2022-03-05_uc_irvine_csu_bakersfield,UC Irvine,9-18,1-4,0-0,8-21,2-8,2-2,4-11,0-3,5-6,5-15,3-8,2-2,,,,26-65,6-23,9-10,0,13,2,30,11,0,17,26
2022-03-05_uc_san_diego_cal_poly,Cal Poly,3-16,1-6,0-0,8-15,0-4,0-0,3-17,0-4,2-4,5-15,1-6,6-8,,,,19-63,2-20,8-12,0,9,0,22,8,0,12,28
2022-03-05_uc_san_diego_cal_poly,UC San Diego,9-17,5-9,0-0,8-16,5-8,3-4,7-13,3-7,2-4,9-10,5-5,1-2,,,,33-56,18-29,6-10,0,9,0,24,24,0,16,32
2022-03-05_uc_riverside_long_beach_st,Long Beach St.,2-13,1-6,0-0,5-9,1-2,6-9,4-10,1-4,9-12,8-14,0-3,5-6,,,,19-46,3-15,20-27,0,4,0,30,7,0,14,25
2022-03-05_uc_riverside_long_beach_st,UC Riverside,8-15,4-8,0-0,5-13,2-4,3-4,6-14,1-9,2-3,4-10,1-6,7-10,,,,23-52,8-27,12-17,0,13,0,20,7,0,17,23
2022-03-08_cal_st_fullerton_cal_poly,Cal Poly,2-14,0-5,1-2,7-12,5-7,5-5,7-15,1-5,3-6,7-15,1-4,2-2,,,,23-56,7-21,11-15,0,10,5,26,0,11,12,18
2022-03-08_cal_st_fullerton_cal_poly,Cal St. Fullerton,5-13,2-5,2-4,5-11,0-3,4-6,8-13,2-5,4-4,5-10,1-4,9-10,,,,23-47,5-17,19-24,0,10,5,26,6,11,12,16
2022-03-08_csun_csu_bakersfield,CSU Bakersfield,7-14,4-6,0-0,3-12,0-4,3-3,3-16,0-5,2-2,7-15,2-5,1-2,,,,20-57,6-20,6-7,0,13,6,30,0,10,10,34
2022-03-08_csun_csu_bakersfield,CSUN,3-15,0-4,1-2,6-13,0-2,2-2,5-14,2-3,0-0,7-15,5-7,0-0,,,,21-57,7-16,3-4,0,10,6,20,12,10,11,7
2022-03-09_long_beach_st_uc_davis,UC Davis,5-14,3-7,2-2,6-9,2-4,3-4,3-13,1-7,4-4,3-11,1-2,5-8,,,,17-47,7-20,14-18,0,7,1,20,4,1,11,0
2022-03-09_long_beach_st_uc_davis,Long Beach St.,4-17,0-6,0-0,5-12,0-3,7-10,4-13,2-4,1-4,4-15,1-6,0-2,,,,17-57,3-19,8-16,0,7,1,20,13,1,8,6
2022-03-09_hawaii_csu_bakersfield,CSU Bakersfield,2-11,1-6,2-2,3-13,1-6,5-5,4-10,1-6,5-6,6-16,1-5,1-2,,,,15-50,4-23,13-15,0,6,1,18,4,4,5,29
2022-03-09_hawaii_csu_bakersfield,Hawaii,6-16,2-5,0-1,3-10,1-6,3-6,5-14,2-5,3-4,2-10,0-3,5-6,,,,16-50,5-19,11-17,0,5,1,20,4,4,8,19
2022-03-09_uc_irvine_cal_st_fullerton,Cal St. Fullerton,6-11,1-2,2-4,4-16,0-7,4-5,4-12,0-1,4-4,6-22,3-11,14-15,,,,20-61,4-21,24-28,0,13,4,28,12,1,8,12
2022-03-09_uc_irvine_cal_st_fullerton,UC Irvine,7-19,0-6,3-3,10-14,1-3,2-2,6-19,4-9,2-2,2-9,1-4,17-20,,,,25-61,6-22,24-27,0,21,4,38,17,1,14,31
2022-03-09_uc_riverside_uc_santa_barbara,UC Santa Barbara,9-12,2-3,3-3,2-11,0-0,2-4,4-11,1-3,0-0,2-15,0-4,0-0,,,,17-49,3-10,5-7,0,6,6,24,0,3,3,8
2022-03-09_uc_riverside_uc_santa_barbara,UC Riverside,7-13,2-2,2-2,2-12,1-3,5-5,3-13,0-1,2-2,3-14,1-3,3-4,,,,15-52,4-9,12-13,0,6,6,16,4,3,17,8
2022-03-11_uc_irvine_uc_davis,UC Davis,4-12,0-2,2-3,5-15,1-8,1-1,8-14,4-5,5-5,7-13,0-4,3-5,5-15,1-9,0-0,29-69,6-28,11-14,0,6,10,40,4,13,10,8
2022-03-11_uc_irvine_uc_davis,UC Irvine,5-15,0-8,3-3,8-16,2-4,0-0,6-11,1-3,2-3,4-13,2-5,8-10,4-4,2-2,10-14,27-59,7-22,23-30,0,4,10,28,9,13,16,27
2022-03-11_hawaii_uc_riverside,UC Riverside,2-13,0-4,3-4,5-14,0-2,4-6,4-13,2-7,8-9,5-11,1-3,5-5,,,,16-51,3-16,20-24,0,8,0,24,6,0,24,15
2022-03-11_hawaii_uc_riverside,Hawaii,6-18,2-5,2-2,10-14,7-7,0-0,2-13,0-6,3-5,6-10,2-3,5-6,,,,24-55,11-21,10-13,0,13,0,24,7,0,12,22
2022-03-12_hawaii_uc_irvine,UC Irvine,4-16,2-9,0-0,6-14,3-6,1-4,4-12,2-7,0-0,2-17,2-10,6-10,,,,16-59,9-32,7-14,0,9,1,12,3,6,6,5
2022-03-12_hawaii_uc_irvine,Hawaii,4-14,0-7,1-2,3-11,0-3,6-6,6-15,2-6,6-7,2-8,0-4,14-17,,,,15-48,2-20,27-32,0,8,1,22,10,6,10,16
2022-03-17_oregon_st_long_beach_st,Long Beach St.,9-20,6-10,2-3,3-21,1-6,2-2,3-15,2-5,2-2,5-19,1-6,3-5,,,,20-75,10-27,9-12,0,10,2,12,6,8,23,11
2022-03-17_oregon_st_long_beach_st,Oregon St.,6-9,0-1,4-7,6-13,1-5,1-2,9-13,0-2,3-5,6-14,2-4,5-6,,,,27-49,3-12,13-20,0,8,2,40,0,8,3,34
2022-03-18_baylor_hawaii,Hawaii,4-15,2-7,2-3,4-15,3-9,6-6,3-20,2-11,0-0,5-22,1-7,1-1,,,,16-72,8-34,9-10,0,13,1,12,3,1,5,6
2022-03-18_baylor_hawaii,Baylor,6-16,0-4,4-5,10-16,1-3,1-2,12-19,3-7,7-12,7-15,3-7,0-0,,,,35-66,7-21,12-19,0,16,1,54,27,1,6,13
2022-03-18_ucla_uc_irvine,UC Irvine,5-14,1-3,2-3,4-15,2-5,0-0,7-12,2-4,1-1,2-14,2-7,2-2,,,,18-55,7-19,5-6,0,4,3,20,0,5,4,10
2022-03-18_ucla_uc_irvine,UCLA,5-18,2-5,2-2,6-14,2-3,0-0,8-13,2-4,0-1,5-14,0-3,5-5,,,,24-59,6-15,7-8,0,9,3,28,2,5,16,25
