game_id,team,jersey,player,started,min,fg_m,fg_a,fg_pct,3p_m,3p_a,3p_pct,ft_m,ft_a,ft_pct,oreb,dreb,reb,pf,ast,to,blk,stl,pts
2021-10-23_uc_santa_barbara_westcliff,Westcliff,00,"Vasquez, Trinity",True,26,4,17,0.235,0,0,,6,7,0.857,3,3,6,1,0,3,0,0,14
2021-10-23_uc_santa_barbara_westcliff,Westcliff,03,"Tapia, Laura",True,22,2,8,0.25,0,1,0.0,3,4,0.75,0,1,1,0,1,5,0,1,7
2021-10-23_uc_santa_barbara_westcliff,Westcliff,05,"Hawkins, Bailey",True,26,2,5,0.4,0,0,,0,0,,4,4,8,3,0,1,0,0,4
2021-10-23_uc_santa_barbara_westcliff,Westcliff,12,"Anderson, Asia",True,20,0,2,0.0,0,0,,0,0,,0,3,3,3,0,2,0,0,0
2021-10-23_uc_santa_barbara_westcliff,Westcliff,22,"Weber, Sara",True,20,0,5,0.0,0,3,0.0,0,0,,1,2,3,0,0,1,0,1,0
2021-10-23_uc_santa_barbara_westcliff,Westcliff,01,"Lali, Neyha",False,16,2,3,0.667,0,0,,2,2,1.0,0,0,0,0,0,2,0,0,6
2021-10-23_uc_santa_barbara_westcliff,Westcliff,21,"Hare, Remy",False,9,1,3,0.333,0,1,0.0,0,0,,1,3,4,2,0,1,0,0,2
2021-10-23_uc_santa_barbara_westcliff,Westcliff,04,"Collins, Mia",False,7,1,2,0.5,0,1,0.0,0,0,,0,0,0,0,1,0,0,0,2
2021-10-23_uc_santa_barbara_westcliff,Westcliff,43,"Casillas, Alexis",False,15,0,4,0.0,0,2,0.0,1,2,0.5,0,1,1,2,0,1,0,0,1
2021-10-23_uc_santa_barbara_westcliff,Westcliff,23,"Kong, Jasmine",False,7,0,0,,0,0,,1,2,0.5,0,1,1,0,0,2,0,0,1
2021-10-23_uc_santa_barbara_westcliff,Westcliff,24,"Jackson, Skyy",False,17,0,3,0.0,0,2,0.0,0,0,,1,1,2,2,0,5,0,1,0
2021-10-23_uc_santa_barbara_westcliff,Westcliff,13,"Bennett, Jemma",False,7,0,1,0.0,0,1,0.0,0,0,,0,2,2,0,1,0,0,0,0
2021-10-23_uc_santa_barbara_westcliff,Westcliff,20,"Walsh, Isabella",False,4,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
