id,name,team,conf,confName,pos,cls,eligibility,class_year_review_needed,class_year_review_note,heightIn,gp,mpg,ppg,rpg,apg,spg,bpg,tov,fg,tp,ft,ts,efg,usg,three_share,ast_tov,pts_per_40,reb_per_40,ast_per_40,stl_per_40,blk_per_40,tov_per_40,assist_creation,dreb_arch,dreb_source,bpm,porpag,adjoe,drtg,adrtg,dporpag,stops_per_40,has_season_row,has_pbp_row,orb_pct,drb_pct,ast_pct,to_pct,blk_pct,stl_pct,ft_rate,three_pa_per_100,ftm,fta,twopm,twopa,twop_pct,tpm,tpa,rimmade,rimatt,rim_pct,midmade,midatt,mid_pct,rim_attempted,mid_attempted,three_attempted,total_attempted,rim_pct_of_total_attempts,mid_pct_of_total_attempts,three_pct_of_total_attempts,pct_rim_made_assisted,pct_mid_made_assisted,pct_three_made_assisted,pct_assist_creation,pct_three_pct,pct_three_rate,pct_ast_tov,pct_efg,pct_dreb,pct_dreb_pos_adj,pct_size,stretch_big_height_gate,meets_high_assist,meets_efg_500,meets_3p_300,meets_high_ast_tov,meets_positive_ast_tov,meets_dreb_profile,meets_pg_preferred,meets_wing_preferred,meets_big_preferred,score_pg_combo,score_wing_2_4,score_stretch_big,primary_score_col,primary_score,primary_archetype,transfer_available,transfer_status,transfer_from,transfer_to,arch_pca_PC1,arch_pca_PC2,arch_pca_PC3,arch_pca_PC4,arch_pca_PC5,arch_pca_PC6,arch_pca_PC7,arch_pca_PC8,arch_pca_PC9,arch_pca_PC10
67942,Payton Fields,Arkansas St.,SB,SB,G,SR,4,False,,72.0,24.0,9.856,2.52,0.96,0.36,0.88,0.08,0.31999998008889013,0.2835820895522388,0.25,0.875,0.4254,0.396,0.129,0.8955223880597015,1.12500007,10.227272727272727,3.8961038961038956,1.461038961038961,3.571428571428571,0.3246753246753247,1.298701217893223,6.5,7.8,DRB_%,2.83683,0.343557,86.2697,84.9882,84.6081,1.14625,9.369571834415584,True,True,0.031,0.078,0.065,0.11800000000000001,0.9,0.046,11.9,13.0919,7.0,8.0,4.0,7.0,0.571,15.0,60.0,4.0,7.0,0.5714,0.0,0.0,0.0,7.0,0.0,60.0,67.0,0.1044776119402985,0.0,0.8955223880597015,0.25,0.0,1.0,25.35752401280683,48.01494130202775,97.6307363927428,77.94023479188901,32.94557097118464,22.3906083244397,41.27840909090909,63.607257203842046,60.0,False,False,False,True,True,False,False,False,False,52.00533617929563,61.96516627049578,60.32695922673911,score_wing_2_4,61.96516627049578,2-4 Wing,False,,,,-1.8289020425794638,0.7067568936603563,0.6032552520915604,0.6136818104374017,-0.363962309390177,-0.6873304361297633,2.1598114012642013,0.1409526610174809,0.10130639941105829,1.1715914262432776
67997,Wynter Rogers,Arkansas St.,SB,SB,G/F,SR,4,False,,72.0,36.0,23.3649,6.1351,6.1081,1.0811,1.2703,0.5135,1.2431999601292858,0.4918032786885246,0.0,0.542,0.5125,0.49200000000000005,0.14300000000000002,0.00546448087431694,0.86961071,10.503105084977896,10.456881904052661,1.8508104036396476,2.174715064049065,0.8790964224113949,2.1283206178999885,8.1,14.6,DRB_%,3.91556,1.54648,95.2998,85.5665,85.1721,2.67446,9.231415974864484,True,True,0.11900000000000001,0.146,0.081,0.187,0.022000000000000002,0.027000000000000003,45.4,0.0610059,45.0,83.0,90.0,182.0,0.495,0.0,1.0,75.0,137.0,0.5474,15.0,45.0,0.3333,137.0,45.0,1.0,183.0,0.7486338797814208,0.2459016393442623,0.0054644808743169,0.7066666666666667,0.8666666666666667,0.0,35.13340448239061,12.742796157950906,14.311632870864461,62.28388473852722,72.94557097118464,69.2102454642476,59.69868173258004,63.607257203842046,60.0,False,False,False,False,False,False,False,False,False,36.74332977588047,39.66093856459791,44.7351114568071,score_stretch_big,44.7351114568071,Stretch Big,False,,,,0.909005756234854,0.41153738016275077,-0.27086003360681915,0.845126906205352,0.9639075725650147,0.2598842888976023,0.7242952950010927,0.10985784961234651,-0.17498197629275838,-0.7143013365718532
78950,Yves Cox,Arkansas St.,SB,SB,F/C,SO,2,False,,74.0,32.0,14.3636,3.2121,4.6364,0.1818,0.7273,1.0606,0.8787999942573466,0.6049382716049383,0.0,0.25,0.5679,0.605,0.12300000000000001,0.0,0.20687301,8.945111253446212,12.911526358294578,0.5062797627335766,2.0253975326519815,2.9535770976635387,2.4472973189377223,1.9,18.3,DRB_%,3.94424,0.608597,88.4308,81.892,81.5735,1.82272,10.590659723189171,True,True,0.151,0.183,0.019,0.263,0.078,0.027000000000000003,29.6,0.0,6.0,24.0,49.0,81.0,0.605,0.0,0.0,45.0,69.0,0.6522,4.0,12.0,0.3333,69.0,12.0,0.0,81.0,0.8518518518518519,0.1481481481481481,0.0,0.7111111111111111,1.0,0.0,8.356456776947706,12.742796157950906,6.680896478121665,9.818569903948772,96.48879402347919,85.76307363927428,61.254851228978005,84.16221985058698,60.0,False,True,False,False,False,True,False,False,False,18.088046958377802,32.78734117445647,43.94956102504345,score_stretch_big,43.94956102504345,Stretch Big,False,,,,2.648190513347347,1.5836091559209895,-0.49088223268670333,1.1517580930161684,-0.20778137125722698,0.40389250421590717,1.401190326315235,-0.9597404899676265,-0.008113929465870647,-0.10585584596673826
70061,Zyion Shannon,Arkansas St.,SB,SB,G,SR,4,False,,68.0,36.0,23.5568,12.7297,3.9189,1.2162,2.3243,0.1892,2.3513999162451533,0.35944700460829493,0.27,0.778,0.47450000000000003,0.43,0.26899999999999996,0.5207373271889401,0.5172238,21.615329756163828,6.654384296678667,2.065136181484752,3.9467160225497526,0.32126604632208117,3.9927323171995406,10.3,14.4,DRB_%,2.0801,1.98153,100.48,81.476,81.1005,3.02794,10.734715901801415,True,True,0.039,0.14400000000000002,0.10300000000000001,0.196,0.8,0.049,24.9,13.6701,84.0,108.0,95.0,208.0,0.457,61.0,226.0,74.0,144.0,0.5139,21.0,64.0,0.3281,144.0,64.0,226.0,434.0,0.3317972350230415,0.1474654377880184,0.5207373271889401,0.2702702702702703,0.0952380952380952,0.8688524590163934,49.30629669156883,54.023479188900744,75.49626467449306,32.14514407684098,46.75560298826041,68.15368196371398,94.77272727272728,23.009605122732125,60.0,False,False,False,False,False,False,False,False,False,50.49092849519744,64.15967303774134,59.52786940913943,score_wing_2_4,64.15967303774134,2-4 Wing,False,,,,0.2137163493176839,-2.451206463326862,0.3287218616664872,-1.3071942954042282,-0.5648040817023482,-0.5905939060116175,1.7291010886507225,0.8353593602222371,-0.18655415693167207,0.817056960136999
79766,Audrey Annee,Army,Pat,Pat,G,SO,2,False,,69.0,16.0,5.1412,0.8824,0.5294,0.2941,0.2941,0.0,0.6470999996787602,0.16666666666666666,0.188,0.75,0.3036,0.25,0.201,0.8888888888888888,0.45448926,6.865323270831712,4.11888275110869,2.2881817474519566,2.2881817474519566,0.0,5.034622264675641,11.4,11.2,DRB_%,-8.56123,-0.468537,50.0777,86.5316,95.4865,0.407399,7.912695479654555,True,True,0.028999999999999998,0.11199999999999999,0.114,0.413,0.0,0.038,22.2,11.9889,3.0,4.0,0.0,2.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,16.0,18.0,0.0,0.1111111111111111,0.8888888888888888,0.0,0.0,1.0,55.99786552828176,35.24012806830309,97.28922091782283,26.08324439701174,8.623265741728922,48.18569903948773,79.6875,32.68943436499466,60.0,False,False,False,False,False,False,False,False,False,47.319637139807895,59.35555629669156,56.32834178228388,score_wing_2_4,59.35555629669156,2-4 Wing,False,,,,-1.650451358928964,-0.19809578403841713,-1.156619568551429,-1.204791071506653,-0.8193820836065421,-0.19295566842578904,0.23437476743029642,0.20384579504351047,0.955510344149319,1.5982556783887227
79714,Brooke Wilson,Army,Pat,Pat,G,SO,2,False,,69.0,33.0,24.4118,5.1765,3.2941,2.9412,1.3529,0.1176,2.2646999155958074,0.32857142857142857,0.281,0.821,0.49329999999999996,0.386,0.17800000000000002,0.40714285714285714,1.29871511,8.481963640534495,5.397553642091119,4.81930869497538,2.2167967949925855,0.19269369731031713,3.7108282315860484,22.2,13.8,DRB_%,-1.2194,0.455067,81.5745,85.9613,90.6239,2.33513,8.037742303957822,True,True,0.026000000000000002,0.138,0.222,0.325,0.6,0.034,55.7,4.4111,64.0,78.0,30.0,83.0,0.361,16.0,57.0,29.0,72.0,0.4028,1.0,11.0,0.0909,72.0,11.0,57.0,140.0,0.5142857142857142,0.0785714285714285,0.4071428571428571,0.2758620689655172,0.0,1.0,90.98185699039489,57.84418356456777,61.49413020277481,85.03735325506938,29.765208110992532,64.8665955176094,92.95454545454545,32.68943436499466,60.0,True,False,False,True,True,False,False,False,False,72.6205976520811,70.67078199282041,65.35541379644901,score_pg_combo,72.6205976520811,PG / Combo Guard,False,,,,-0.8958102417111243,-1.2835741281318718,-0.7465911089703688,0.9241080507443498,0.9999918480396426,-0.069829837680719,-0.3211772256209554,0.1804297885914054,0.4725683489874595,0.4494835788044589
69345,Camryn Tade,Army,Pat,Pat,G,JR,3,False,,69.0,33.0,31.9676,12.8824,4.2941,2.3529,1.4706,0.4118,1.3824000166952606,0.47416413373860183,0.396,0.86,0.5845,0.532,0.204,0.2917933130699088,1.70203991,16.119320812322474,5.373065228543901,2.944105907231071,1.8401131145284597,0.5152717126090166,1.7297513941556582,16.7,11.8,DRB_%,4.82907,4.16183,113.575,87.3109,92.0467,2.912,7.668939043205487,True,True,0.054000000000000006,0.11800000000000001,0.16699999999999998,0.133,0.015,0.028999999999999998,30.4,5.65065,86.0,100.0,118.0,233.0,0.506,38.0,96.0,89.0,155.0,0.5742,29.0,78.0,0.3718,155.0,78.0,96.0,329.0,0.4711246200607902,0.2370820668693009,0.2917933130699088,0.5955056179775281,0.5172413793103449,0.8421052631578947,79.29562433297758,92.10245464247599,45.75240128068303,93.72465314834578,87.33191035218783,52.17716115261473,84.0340909090909,32.68943436499466,60.0,True,True,True,True,True,False,False,False,False,80.51494130202774,74.7139625982342,68.03840229940816,score_pg_combo,80.51494130202774,PG / Combo Guard,False,,,,-0.3278463399219537,-1.0873688611200976,1.3013552842423486,0.9050775643967988,0.45652553919696376,-0.4379548017537271,0.019843186400254734,0.27805251683217114,-0.6598859587156934,-0.41482852849098123
68550,Fiona Hastick,Army,Pat,Pat,G,JR,3,False,,71.0,23.0,17.0391,2.6957,1.6087,1.1739,0.5652,0.1739,0.3043000079650961,0.30864197530864196,0.205,0.8,0.3726,0.358,0.11900000000000001,0.48148148148148145,3.85770611,6.328268511834544,3.776490542340851,2.7557793545433733,1.3268306424635103,0.40823752428238574,0.7143569976468148,13.7,8.8,DRB_%,-1.68604,0.119043,78.2145,90.165,94.9839,1.37243,6.793265514891197,True,True,0.033,0.08800000000000001,0.13699999999999998,0.094,0.012,0.021,6.2,6.19883,4.0,5.0,17.0,42.0,0.405,8.0,39.0,8.0,13.0,0.6154,9.0,29.0,0.3103,13.0,29.0,39.0,81.0,0.1604938271604938,0.3580246913580246,0.4814814814814814,0.875,0.5555555555555556,1.0,67.80149413020278,38.50586979722518,70.42689434364995,99.61579509071505,22.177161152614726,29.754535752401278,53.75,53.11632870864461,60.0,False,False,False,True,True,False,False,False,False,64.13660618996798,60.090848452508,57.63086979722518,score_pg_combo,64.13660618996798,PG / Combo Guard,False,,,,-2.893025881602642,0.6034815239744606,0.903117716812374,3.696715286628784,-0.05513408209627085,-0.626124131865838,-0.9474120189311153,0.4620300001574603,-1.5496558107258693,-0.5704063521135851
80145,Jane Preston,Army,Pat,Pat,G/F,FR,1,False,,74.0,10.0,2.0364,0.2727,0.7273,0.0909,0.0909,0.0,0.1818,0.2,0.0,0.333,0.2373,0.2,0.198,0.2,0.5,5.356511490866234,14.285994892948338,1.7855038302887447,1.7855038302887447,0.0,3.5710076605774894,10.4,42.3,DRB_%,-10.7268,-0.179953,48.6162,77.5381,89.1241,0.189687,9.72775486152033,True,True,0.0,0.423,0.10400000000000001,0.16699999999999998,0.0,0.033,60.0,3.37189,1.0,3.0,1.0,4.0,0.25,0.0,1.0,1.0,2.0,0.5,0.0,2.0,0.0,2.0,2.0,1.0,5.0,0.4,0.4,0.2,0.0,0.0,0.0,50.128068303094985,12.742796157950906,34.95197438633938,30.053361792956245,6.4567769477054435,99.65848452508004,99.85875706214689,84.16221985058698,60.0,False,False,False,False,False,True,False,False,False,31.992529348986128,53.0579472894018,61.79487365012752,score_stretch_big,61.79487365012752,Stretch Big,False,,,,2.106652479189202,0.6329017152039084,-2.2795333293212616,0.7336083128055596,0.032781543593162,0.028984527602501135,-0.7344806505076732,3.7601305030062724,1.4634683091600018,0.8938255928314168
80146,Kelly Cramer,Army,Pat,Pat,G/F,FR,1,False,,68.0,10.0,1.8818,0.1818,0.0909,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.127,0.25,0.0,3.8643851631416726,1.9321925815708363,0.0,0.0,0.0,0.0,0.0,7.1,DRB_%,-14.5249,-0.26989,34.8298,96.0754,110.431,0.050687,5.036050589860772,True,True,0.0,0.071,0.0,0.262,0.0,0.0,0.0,3.37189,0.0,0.0,1.0,3.0,0.333,0.0,1.0,1.0,2.0,0.5,0.0,1.0,0.0,2.0,1.0,1.0,4.0,0.5,0.25,0.25,1.0,0.0,0.0,3.564567769477055,12.742796157950906,40.832443970117396,2.9135538954108857,8.623265741728922,17.28922091782284,7.015065913370997,23.009605122732125,60.0,False,False,False,False,False,False,False,False,False,11.36606189967983,16.19470120410735,16.82170227134321,score_stretch_big,16.82170227134321,Stretch Big,False,,,,-1.2630271632515748,3.395948775568267,-0.26237887092546813,-1.413429588639411,-0.035377706903780025,-0.6132332590528086,-0.19524116732692479,0.6289504185345194,-0.513321154771914,-1.1480835109352845
68464,Kya Smith,Army,Pat,Pat,G/F,JR,3,False,,73.0,33.0,32.5235,13.7059,10.2353,3.1471,1.6176,0.2941,2.4412000347047407,0.5079872204472844,0.35,0.679,0.5717,0.519,0.253,0.06389776357827476,1.28916105,16.85661137331468,12.588190077943642,3.8705551370547453,1.989453779574769,0.361707688286931,3.002382935052797,23.4,25.5,DRB_%,7.6908,4.49726,116.124,82.856,87.3502,3.47479,8.9437986798357,True,True,0.14800000000000002,0.255,0.23399999999999999,0.18600000000000003,0.8,0.031,59.7,1.16415,127.0,187.0,152.0,293.0,0.519,7.0,20.0,126.0,227.0,0.5551,26.0,66.0,0.3939,227.0,66.0,20.0,313.0,0.7252396166134185,0.2108626198083067,0.0638977635782747,0.6428571428571429,0.6923076923076923,0.8571428571428571,92.7214514407684,82.65741728922092,21.579509071504802,84.61045891141943,83.72465314834578,97.28922091782283,97.83427495291902,74.7385272145144,60.0,True,True,True,True,True,True,False,False,False,77.51547491995731,74.49596018064624,76.26436999921614,score_pg_combo,77.51547491995731,PG / Combo Guard,False,,,,1.8724073264264915,-1.955824480032795,0.32833295530677864,1.083075292929175,0.5711732877972995,0.453232631504298,-0.49742662142581723,1.4603418726374724,0.11733675890703482,-0.20389826928628757
80144,Landry Sherrer,Army,Pat,Pat,F/C,FR,1,False,,68.0,3.0,1.8,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.273,0.0,1.0,0.0,5.555555555555555,5.555555555555555,0.0,0.0,5.555555555555555,0.0,0.0,DRB_%,-31.0286,-0.476603,-1.5439,98.4895,112.156,0.0370599,4.245029629629629,True,True,0.0,0.0,0.0,0.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.564567769477055,12.742796157950906,6.680896478121665,70.84311632870865,2.113127001067236,1.5154749199573105,4.527813712807244,23.009605122732125,60.0,False,False,False,True,False,False,False,False,False,19.178228388473855,18.807650410533746,17.7457507307045,score_pg_combo,19.178228388473855,PG / Combo Guard,False,,,,-2.173083782460514,-0.37753382528702045,-3.5515974796211407,-1.2656425847192794,-1.225161701096452,-0.20572814348595186,-2.842349407195583,-0.5727139219038152,-1.5160875027420342,-1.530522132781216
68241,Reese Ericson,Army,Pat,Pat,G,SR,4,False,,66.0,33.0,33.7059,11.1176,2.0294,2.9118,0.9118,0.0294,1.7941001056841905,0.3974358974358974,0.393,0.667,0.5558,0.5479999999999999,0.174,0.7660256410256411,1.62298636,13.193654523392047,2.408361740822823,3.4555374578337914,1.0820657510999558,0.03489003408898739,2.1291229199448054,18.7,6.8,DRB_%,0.0093275,2.44648,97.0247,92.5588,97.5792,2.42241,6.110898487604049,True,True,0.011000000000000001,0.068,0.187,0.192,0.1,0.017,8.7,13.3361,18.0,27.0,30.0,73.0,0.411,94.0,239.0,9.0,21.0,0.4286,21.0,52.0,0.4038,21.0,52.0,239.0,312.0,0.0673076923076923,0.1666666666666666,0.7660256410256411,0.1111111111111111,0.3809523809523809,0.7872340425531915,84.4290288153682,91.81430096051227,93.6179295624333,92.35859124866596,90.35218783351121,15.2187833511206,27.357954545454543,8.32443970117396,60.0,True,True,True,True,True,False,True,False,False,97.46264674493064,64.57078017366838,51.929905040263904,score_pg_combo,97.46264674493064,PG / Combo Guard,False,,,,-2.4369569782563385,-0.6242916583241623,1.5784321506350354,0.3341016994779335,-0.15943780778723496,-0.6957903335839145,-0.4482873315295172,-0.15307625092040716,0.1370594160918011,0.26618814193524526
80904,Reganne Reardon,Army,Pat,Pat,G/F,FR,1,False,,73.0,32.0,18.5848,7.2424,3.5152,0.8788,0.6364,0.0606,1.3030000033064293,0.42790697674418604,0.195,0.706,0.48009999999999997,0.447,0.239,0.18981481481481483,0.67444359,15.587792174249923,7.565752658086177,1.8914381645215443,1.3697214928328525,0.13042916792217296,2.8044423470931714,11.1,17.0,DRB_%,-3.46322,1.12057,93.6363,87.7253,92.436,1.65569,7.491202488054753,True,True,0.064,0.17,0.111,0.185,0.4,0.022000000000000002,23.7,4.31061,36.0,51.0,84.0,174.0,0.483,8.0,41.0,60.0,107.0,0.5607,24.0,67.0,0.3582,107.0,67.0,41.0,216.0,0.4953703703703703,0.3101851851851852,0.1898148148148148,0.65,0.5416666666666666,1.0,54.21558164354322,36.008537886873,33.46851654215582,46.17929562433298,54.749199573105656,80.7043756670224,76.41242937853107,74.7385272145144,60.0,False,False,False,False,False,True,False,False,False,45.90821771611526,53.02031365881013,58.44827523831919,score_stretch_big,58.44827523831919,Stretch Big,False,,,,1.0957298683732701,-0.44496476572114213,0.4485138380699702,-0.4474346969348165,-0.33538249447873564,-0.301162234761605,-0.2303172560269625,0.8148670465300777,0.10458704235343982,-0.5976582253264362
70055,Soleil Montrose,Army,Pat,Pat,G/F,JR,3,False,,70.0,33.0,13.0824,3.3824,1.2353,0.5294,0.3529,0.0588,0.7647000033786047,0.3508771929824561,0.345,0.563,0.4461,0.434,0.17300000000000001,0.4824561403508772,0.69229763,10.341833302757903,3.7769828166085735,1.618663242218553,1.079006910047086,0.1797835259585397,2.3381031106787886,8.4,8.7,DRB_%,-5.18934,0.0394882,77.0765,91.4717,96.4332,0.9818,6.3654894199748355,True,True,0.03,0.087,0.084,0.21899999999999997,0.5,0.017,14.0,7.98878,9.0,16.0,21.0,59.0,0.356,19.0,55.0,8.0,19.0,0.4211,13.0,40.0,0.325,19.0,40.0,55.0,114.0,0.1666666666666666,0.3508771929824561,0.4824561403508772,0.25,0.6923076923076923,0.9473684210526316,37.182497331910355,81.32337246531483,70.54429028815368,47.72678762006403,48.50586979722519,28.95410885805763,14.57156308851224,43.23372465314835,60.0,False,False,True,False,False,False,False,False,False,54.25613660618997,50.29356070883755,46.79889688813318,score_pg_combo,54.25613660618997,PG / Combo Guard,False,,,,-0.8381366787298038,0.7407715966799416,0.43339009064689976,-0.5553745558276225,-0.19836808510482593,-0.47079526219806445,-0.05041640736014798,-0.04444148143071795,0.1886828998753712,-0.16337026666570112
79726,Stella Chartrand,Army,Pat,Pat,G,SO,2,False,,69.0,18.0,7.3842,1.6316,0.7368,0.1053,0.3684,0.0526,0.2632000117377707,0.2692307692307692,0.286,0.429,0.37310000000000004,0.34600000000000003,0.14400000000000002,0.5384615384615384,0.40007597,8.838330489423363,3.9912245063784835,0.5704070853985537,1.9956122531892417,0.2849326941307115,1.4257469285109865,3.0,10.2,DRB_%,-5.31524,-0.304033,64.0507,88.201,94.8162,0.585149,7.202675983857427,True,True,0.018000000000000002,0.102,0.03,0.16699999999999998,0.9,0.028999999999999998,53.8,6.74378,6.0,14.0,3.0,12.0,0.25,4.0,14.0,2.0,8.0,0.25,1.0,4.0,0.25,8.0,4.0,14.0,26.0,0.3076923076923077,0.1538461538461538,0.5384615384615384,1.0,0.0,1.0,10.65101387406617,59.594450373532545,77.24653148345784,22.113127001067237,19.722518676627534,40.23479188900747,69.28977272727272,32.68943436499466,60.0,False,False,False,False,False,False,False,False,False,33.62860192102455,57.720763194916074,54.67647290676239,score_wing_2_4,57.720763194916074,2-4 Wing,False,,,,-0.6793842257727706,1.373594855547813,-0.07166584231127393,-0.7200128483483473,1.0759253565872942,-0.33223256190415945,0.8034649313243191,0.5105564903188539,-0.16679141140753395,0.8988859512473797
68463,Taylor Wilson,Army,Pat,Pat,G/F,JR,3,False,,70.0,32.0,27.3788,8.3939,4.0909,1.2424,0.9394,1.1818,1.606099890855274,0.3686274509803922,0.248,0.863,0.4632,0.418,0.19,0.396078431372549,0.77355089,12.263357049980277,5.976741128172163,1.815127032594562,1.3724487559717737,1.7265913772700046,2.3464869035242946,9.4,14.7,DRB_%,0.283339,0.998806,86.6871,85.9814,90.938,2.59644,8.054589682528087,True,True,0.048,0.147,0.094,0.19,0.049,0.021,20.0,7.1697,44.0,51.0,69.0,154.0,0.448,25.0,101.0,52.0,102.0,0.5098,17.0,52.0,0.3269,102.0,52.0,101.0,255.0,0.4,0.2039215686274509,0.396078431372549,0.4807692307692308,0.4705882352941176,1.0,43.81003201707577,46.69156883671292,59.78655282817502,55.154749199573104,41.66488794023479,69.78655282817503,60.569679849340865,43.23372465314835,60.0,False,False,False,False,False,False,False,False,False,48.83724653148345,54.39769157486629,52.8011067296155,score_wing_2_4,54.39769157486629,2-4 Wing,False,,,,0.5190791958539003,0.3993749818192338,0.263493683566871,0.2937042056549533,-0.657004135491186,-0.36616905325415144,0.1281308607630014,-0.14165896716670684,-0.42331121916845854,0.4761410667056986
70516,A'riel Jackson,Auburn,SEC,SEC,G,SR,4,False,,69.0,32.0,20.1969,5.875,2.4062,1.4375,0.9375,0.0312,1.7500000030434781,0.384180790960452,0.345,0.696,0.47659999999999997,0.441,0.19899999999999998,0.327683615819209,0.82142857,11.635449004550203,4.7654838118721194,2.846971564943135,1.8567205858324793,0.061791661096504906,3.4658784329149093,16.4,11.3,DRB_%,1.18745,1.15613,92.8265,93.4807,84.2939,2.3579,7.280015744990568,True,True,0.033,0.113,0.16399999999999998,0.255,0.2,0.027000000000000003,26.0,5.25915,32.0,46.0,48.0,119.0,0.403,20.0,58.0,29.0,66.0,0.4394,19.0,53.0,0.3585,66.0,53.0,58.0,177.0,0.3728813559322034,0.2994350282485876,0.327683615819209,0.1724137931034483,0.1578947368421052,0.55,78.20704375667023,81.32337246531483,50.50160085378869,58.54855923159018,51.953041622198505,48.87940234791889,80.36931818181819,32.68943436499466,60.0,True,False,True,False,False,False,False,False,False,68.11739594450373,66.59318606286989,61.97792459008441,score_pg_combo,68.11739594450373,PG / Combo Guard,False,,,,-0.5294425347004968,-0.6911073822887148,-0.1658887340594252,-0.3651754469261088,0.16379413795978046,-0.3197420210091304,0.024091250861246798,0.17283038773325726,0.2625193489509256,-0.3147678201393139
67667,Angena Belloso,Auburn,SEC,SEC,G/F,SR,4,False,,71.0,28.0,11.2643,2.1429,1.5,0.6786,0.5714,0.0,1.214300009190458,0.34782608695652173,0.25,0.556,0.41119999999999995,0.39899999999999997,0.177,0.4057971014492754,0.55884048,7.60952744511421,5.326562680326341,2.4097369565796365,2.0290652770256474,0.0,4.3120300744492175,13.0,12.0,DRB_%,-1.6537,-0.203047,70.96,92.8228,83.8179,1.33205,7.485012701315535,True,True,0.042,0.12,0.13,0.35700000000000004,0.0,0.03,13.0,5.21307,5.0,9.0,17.0,41.0,0.415,7.0,28.0,16.0,29.0,0.5517,1.0,12.0,0.0833,29.0,12.0,28.0,69.0,0.4202898550724637,0.1739130434782608,0.4057971014492754,0.3125,0.0,1.0,64.65314834578442,48.01494130202775,61.280683030949845,35.70971184631804,34.07684098185699,53.681963713980785,38.13559322033898,53.11632870864461,60.0,False,False,False,False,False,False,False,False,False,51.97331910352188,46.36863954561076,47.08582204294268,score_pg_combo,51.97331910352188,PG / Combo Guard,False,,,,-0.6496666562895952,-0.010402087429900744,-0.9576075185372358,-0.45950145180804886,-0.42262405884120036,-0.1992841265659705,0.27722384510970666,0.04906703762179447,0.9032315300151481,-0.21247712449288508
78577,Arek Angui,Auburn,SEC,SEC,C,FR,1,False,,80.0,20.0,8.78,1.45,2.6,0.05,0.2,0.5,0.5,0.35294117647058826,0.0,0.417,0.3691,0.353,0.146,0.0,0.1,6.605922551252847,11.845102505694761,0.22779043280182232,0.9111617312072893,2.277904328018223,2.277904328018223,1.2,25.2,DRB_%,-2.70885,-0.118005,72.3036,87.9506,80.5067,1.14129,9.002870159453302,True,True,0.107,0.252,0.012,0.228,0.066,0.013000000000000001,35.3,0.0,5.0,12.0,12.0,34.0,0.353,0.0,0.0,7.0,16.0,0.4375,5.0,18.0,0.2778,16.0,18.0,0.0,34.0,0.4705882352941176,0.5294117647058824,0.0,0.5714285714285714,0.2,0.0,7.3959445037353255,12.742796157950906,6.680896478121665,6.627534685165422,20.939167556029883,97.1504802561366,20.0,99.93596584845251,60.0,False,False,False,False,False,True,False,False,False,9.558697972251869,21.509605122732125,35.1974386339381,score_stretch_big,35.1974386339381,Stretch Big,False,,,,3.429119702167826,2.6639127144837493,-1.1693512356935416,1.1028317424612382,-0.7169545956556197,0.23721043890088983,0.09320432546151637,0.21756773137900515,0.2546463684552266,0.04893504262719083
80915,Clara Koulibaly,Auburn,SEC,SEC,G/F,JR,3,False,,75.0,24.0,8.1208,1.0,1.5,0.125,0.0417,0.0833,0.41670000266688,0.36,0.167,0.625,0.4208,0.38,0.106,0.24,0.299976,4.925623091321053,7.388434636981579,0.6157028864151316,0.2053984829080879,0.41030440350704367,2.0525071552895287,3.1,14.3,DRB_%,-2.54027,-0.140137,71.1762,96.8641,88.7644,0.820952,6.226028634288905,True,True,0.08,0.14300000000000002,0.031,0.284,0.012,0.3,32.0,1.80509,5.0,8.0,8.0,19.0,0.421,1.0,6.0,7.0,15.0,0.4667,1.0,4.0,0.25,15.0,4.0,6.0,25.0,0.6,0.16,0.24,0.5714285714285714,0.0,1.0,10.917822838847385,32.96691568836712,39.2315901814301,14.364994663820704,27.961579509071505,67.5880469583778,57.485875706214685,91.71824973319104,60.0,False,False,False,False,False,False,False,False,False,21.968516542155818,44.66038384313441,54.08994627643218,score_stretch_big,54.08994627643218,Stretch Big,False,,,,0.5840605646754486,2.6783884214899203,-0.32827118546193507,0.10489120273728385,0.35973296297493124,0.11829513391737152,-0.40964454730695904,-0.013467287725372505,0.8963578680353159,-0.5103719221210737
