game_id,date,home_team,away_team,home_score,away_score,winner,site_location,home_away_neutral,is_conference_game,season,source_url
2019-10-29_hawaii_hawaii_pacific,2019-10-29,Hawaii,Hawaii Pacific,76,71,Hawaii,"Honolulu, O'ahu",home,False,2019-20,https://hawaiiathletics.com/sports/womens-basketball/stats/2019-2020/hpu-exhibition-/boxscore/22946
2019-10-29_csun_masters,2019-10-29,CSUN,Master's,61,65,Master's,"Northridge, Calif.",home,False,2019-20,https://gomatadors.com/sports/womens-basketball/stats/2019-20/the-masters-university-calif-/boxscore/14018
2019-11-02_cal_st_fullerton_biola,2019-11-02,Cal St. Fullerton,Biola,84,51,Cal St. Fullerton,Titan Gym,home,False,2019-20,https://fullertontitans.com/sports/womens-basketball/stats/2019-20/biola/boxscore/3283
2019-11-05_hawaii_san_diego_st,2019-11-05,Hawaii,San Diego St.,61,58,Hawaii,"Honolulu, O'ahu",home,False,2019-20,https://hawaiiathletics.com/sports/womens-basketball/stats/2019-2020/san-diego-state/boxscore/22947
2019-11-05_uc_irvine_san_jose_st,2019-11-05,UC Irvine,San Jose St.,79,77,UC Irvine,"Irvine, Calif.",home,False,2019-20,https://ucirvinesports.com/sports/womens-basketball/stats/2019-20/san-jose-state/boxscore/6430
2019-11-05_uc_santa_barbara_utah_valley,2019-11-05,UC Santa Barbara,Utah Valley,59,51,UC Santa Barbara,,home,False,2019-20,https://ucsbgauchos.com/sports/womens-basketball/stats/2019-20/utah-valley/boxscore/5199
2019-11-05_california_baptist_long_beach_st,2019-11-05,California Baptist,Long Beach St.,79,70,California Baptist,"Riverside, Calif.",away,False,2019-20,https://longbeachstate.com/sports/womens-basketball/stats/2019-20/california-baptist/boxscore/6181
2019-11-05_csun_southern_california,2019-11-05,CSUN,Southern California,53,69,Southern California,"Northridge, Calif.",home,False,2019-20,https://gomatadors.com/sports/womens-basketball/stats/2019-20/usc/boxscore/14019
2019-11-05_csu_bakersfield_cal_st_dom_hills,2019-11-05,CSU Bakersfield,Cal St. Dom. Hills,83,74,CSU Bakersfield,"Bakersfield, Calif.",home,False,2019-20,https://gorunners.com/sports/womens-basketball/stats/2019-20/dominguez-hills/boxscore/7590
2019-11-05_new_mexico_uc_riverside,2019-11-05,New Mexico,UC Riverside,80,70,New Mexico,"Albuquerque, N.M.",away,False,2019-20,https://gohighlanders.com/sports/womens-basketball/stats/2019-20/new-mexico/boxscore/12537
